people	17,23	bn:00061450n	http://babelnet.org/rdf/s00061450n	http://dbpedia.org/resource/People
shot	24,28	bn:00089349v	http://babelnet.org/rdf/s00089349v	null
dead	35,39	bn:00100948a	http://babelnet.org/rdf/s00100948a	null
Pike	43,47	bn:00032402n	http://babelnet.org/rdf/s00032402n	http://dbpedia.org/resource/Thoroughfare
County	48,54	bn:00023251n	http://babelnet.org/rdf/s00023251n	http://dbpedia.org/resource/Counties_of_England
Columbia , South Carolina	69,94	bn:03392776n	http://babelnet.org/rdf/s03392776n	http://dbpedia.org/resource/Columbia,_South_Carolina
Pike	97,101	bn:00032402n	http://babelnet.org/rdf/s00032402n	http://dbpedia.org/resource/Thoroughfare
County	102,108	bn:00023251n	http://babelnet.org/rdf/s00023251n	http://dbpedia.org/resource/Counties_of_England
officials	109,118	bn:00036837n	http://babelnet.org/rdf/s00036837n	http://dbpedia.org/resource/Official
investigating	123,136	bn:00089885v	http://babelnet.org/rdf/s00089885v	null
shooting	139,147	bn:00089349v	http://babelnet.org/rdf/s00089349v	null
left	153,157	bn:00088939v	http://babelnet.org/rdf/s00088939v	null
people	163,169	bn:00061450n	http://babelnet.org/rdf/s00061450n	http://dbpedia.org/resource/People
injured	170,177	bn:00105122a	http://babelnet.org/rdf/s00105122a	null
dead	186,190	bn:00100948a	http://babelnet.org/rdf/s00100948a	null
Pike	194,198	bn:00032402n	http://babelnet.org/rdf/s00032402n	http://dbpedia.org/resource/Thoroughfare
County Sheriff	199,213	bn:03786221n	http://babelnet.org/rdf/s03786221n	http://dbpedia.org/resource/Sheriff
Kenny	214,219	bn:02880903n	http://babelnet.org/rdf/s02880903n	http://dbpedia.org/resource/Kenny_King_(wrestler)
Cotton	220,226	bn:00023072n	http://babelnet.org/rdf/s00023072n	http://dbpedia.org/resource/Cotton
confirm	231,238	bn:00082434v	http://babelnet.org/rdf/s00082434v	null
person	243,249	bn:00046516n	http://babelnet.org/rdf/s00046516n	http://dbpedia.org/resource/Individual
died	254,258	bn:00084343v	http://babelnet.org/rdf/s00084343v	null
victim	269,275	bn:00079940n	http://babelnet.org/rdf/s00079940n	null
names	279,284	bn:00056758n	http://babelnet.org/rdf/s00056758n	http://dbpedia.org/resource/Name
released	299,307	bn:00090297v	http://babelnet.org/rdf/s00090297v	null
Sheriff	311,318	bn:00071038n	http://babelnet.org/rdf/s00071038n	http://dbpedia.org/resource/Sheriffs_in_the_United_States
Department	322,332	bn:00026308n	http://babelnet.org/rdf/s00026308n	http://dbpedia.org/resource/United_States_federal_executive_departments
Chief	333,338	bn:00018319n	http://babelnet.org/rdf/s00018319n	null
Investigator	339,351	bn:00047356n	http://babelnet.org/rdf/s00047356n	null
Chris Bell	352,362	bn:00119330n	http://babelnet.org/rdf/s00119330n	http://dbpedia.org/resource/Chris_Bell_(politician)
said	363,367	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
investigation	385,398	bn:00047354n	http://babelnet.org/rdf/s00047354n	null
active	402,408	bn:00096382a	http://babelnet.org/rdf/s00096382a	null
officials	421,430	bn:00036837n	http://babelnet.org/rdf/s00036837n	http://dbpedia.org/resource/Official
releasing	439,448	bn:00090297v	http://babelnet.org/rdf/s00090297v	null
names	453,458	bn:00056758n	http://babelnet.org/rdf/s00056758n	http://dbpedia.org/resource/Name
victims	466,473	bn:00079940n	http://babelnet.org/rdf/s00079940n	null
suspects	477,485	bn:00025884n	http://babelnet.org/rdf/s00025884n	http://dbpedia.org/resource/Suspect
time	494,498	bn:00077270n	http://babelnet.org/rdf/s00077270n	http://dbpedia.org/resource/Time
working	509,516	bn:00095812v	http://babelnet.org/rdf/s00095812v	null
information	529,540	bn:00046705n	http://babelnet.org/rdf/s00046705n	http://dbpedia.org/resource/Information
Copyright	544,553	bn:00022536n	http://babelnet.org/rdf/s00022536n	http://dbpedia.org/resource/Copyright
rights	575,581	bn:00067807n	http://babelnet.org/rdf/s00067807n	http://dbpedia.org/resource/Rights
reserved	582,590	bn:00092878v	http://babelnet.org/rdf/s00092878v	null
