old	22,25	bn:00107786a	http://babelnet.org/rdf/s00107786a	null
dies	26,30	bn:00084343v	http://babelnet.org/rdf/s00084343v	null
accidental	34,44	bn:00096263a	http://babelnet.org/rdf/s00096263a	null
shooting	45,53	bn:00089349v	http://babelnet.org/rdf/s00089349v	null
County	63,69	bn:00023251n	http://babelnet.org/rdf/s00023251n	http://dbpedia.org/resource/Counties_of_England
COUNTY	78,84	bn:00023251n	http://babelnet.org/rdf/s00023251n	http://dbpedia.org/resource/Counties_of_England
Tenn.	87,92	bn:00076518n	http://babelnet.org/rdf/s00076518n	http://dbpedia.org/resource/Tennessee
WKRN	95,99	bn:01570483n	http://babelnet.org/rdf/s01570483n	http://dbpedia.org/resource/WKRN-TV
old	116,119	bn:00107786a	http://babelnet.org/rdf/s00107786a	null
died	120,124	bn:00084343v	http://babelnet.org/rdf/s00084343v	null
accidental	131,141	bn:00096263a	http://babelnet.org/rdf/s00096263a	null
shooting	142,150	bn:00089349v	http://babelnet.org/rdf/s00089349v	null
County	160,166	bn:00023251n	http://babelnet.org/rdf/s00023251n	http://dbpedia.org/resource/Counties_of_England
Sunday afternoon	167,183	bn:02085604n	http://babelnet.org/rdf/s02085604n	http://dbpedia.org/resource/Sunday_Afternoon
happened	190,198	bn:00085337v	http://babelnet.org/rdf/s00085337v	null
Culps	202,207	bn:16105058n	http://babelnet.org/rdf/s16105058n	http://dbpedia.org/resource/Culp
Bend	208,212	bn:00498271n	http://babelnet.org/rdf/s00498271n	http://dbpedia.org/resource/Bend,_Oregon
Road	213,217	bn:00067975n	http://babelnet.org/rdf/s00067975n	http://dbpedia.org/resource/Road
White Oak	225,234	bn:00081082n	http://babelnet.org/rdf/s00081082n	null
Community	235,244	bn:00021248n	http://babelnet.org/rdf/s00021248n	http://dbpedia.org/resource/Community
According	248,257	bn:00082228v	http://babelnet.org/rdf/s00082228v	null
County Sheriff	271,285	bn:03786221n	http://babelnet.org/rdf/s03786221n	http://dbpedia.org/resource/Sheriff
Department	286,296	bn:00026309n	http://babelnet.org/rdf/s00026309n	http://dbpedia.org/resource/Departments_of_France
child	303,308	bn:00018346n	http://babelnet.org/rdf/s00018346n	http://dbpedia.org/resource/Child
old	334,337	bn:00107786a	http://babelnet.org/rdf/s00107786a	null
playing	344,351	bn:00091708v	http://babelnet.org/rdf/s00091708v	null
handgun	359,366	bn:00042808n	http://babelnet.org/rdf/s00042808n	http://dbpedia.org/resource/Handgun
found	372,377	bn:00084231v	http://babelnet.org/rdf/s00084231v	null
family member	383,396	bn:00032893n	http://babelnet.org/rdf/s00032893n	http://dbpedia.org/resource/Family
backpack	400,408	bn:00007752n	http://babelnet.org/rdf/s00007752n	http://dbpedia.org/resource/Backpack
old	426,429	bn:00107786a	http://babelnet.org/rdf/s00107786a	null
transported	434,445	bn:00095121v	http://babelnet.org/rdf/s00095121v	null
County Hospital	455,470	bn:16417669n	http://babelnet.org/rdf/s16417669n	http://dbpedia.org/resource/County_Hospital,_Torfaen
died	480,484	bn:00084343v	http://babelnet.org/rdf/s00084343v	null
identity	492,500	bn:03768830n	http://babelnet.org/rdf/s03768830n	http://dbpedia.org/resource/Identity_(social_science)
child	508,513	bn:00018346n	http://babelnet.org/rdf/s00018346n	http://dbpedia.org/resource/Child
released	527,535	bn:00090318v	http://babelnet.org/rdf/s00090318v	null
details	548,555	bn:01093932n	http://babelnet.org/rdf/s01093932n	http://dbpedia.org/resource/DETAIL_(professional_journal)
immediately	561,572	bn:00115742r	http://babelnet.org/rdf/s00115742r	null
available	573,582	bn:00097846a	http://babelnet.org/rdf/s00097846a	null
