La Pine	19,26	bn:00498295n	http://babelnet.org/rdf/s00498295n	http://dbpedia.org/resource/La_Pine,_Oregon
man	27,30	bn:00044576n	http://babelnet.org/rdf/s00044576n	http://dbpedia.org/resource/Human
accidentally	31,43	bn:00114104r	http://babelnet.org/rdf/s00114104r	null
shot	44,48	bn:00089349v	http://babelnet.org/rdf/s00089349v	null
killed	51,57	bn:00090098v	http://babelnet.org/rdf/s00090098v	null
self	58,62	bn:00029935n	http://babelnet.org/rdf/s00029935n	null
La PINE	65,72	bn:00498295n	http://babelnet.org/rdf/s00498295n	http://dbpedia.org/resource/La_Pine,_Oregon
Ore.	75,79	bn:00009459n	http://babelnet.org/rdf/s00009459n	http://dbpedia.org/resource/Oregon
old	94,97	bn:00107786a	http://babelnet.org/rdf/s00107786a	null
La Pine	98,105	bn:00498295n	http://babelnet.org/rdf/s00498295n	http://dbpedia.org/resource/La_Pine,_Oregon
man	106,109	bn:00044576n	http://babelnet.org/rdf/s00044576n	http://dbpedia.org/resource/Human
died	110,114	bn:00084343v	http://babelnet.org/rdf/s00084343v	null
early	115,120	bn:00101935a	http://babelnet.org/rdf/s00101935a	null
Tuesday	121,128	bn:00078546n	http://babelnet.org/rdf/s00078546n	http://dbpedia.org/resource/Tuesday
apparently	135,145	bn:00114319r	http://babelnet.org/rdf/s00114319r	null
accidental	146,156	bn:00096263a	http://babelnet.org/rdf/s00096263a	null
self	157,161	bn:00029935n	http://babelnet.org/rdf/s00029935n	null
inflicted	164,173	bn:00084076v	http://babelnet.org/rdf/s00084076v	null
gunshot wound	174,187	bn:00191195n	http://babelnet.org/rdf/s00191195n	http://dbpedia.org/resource/Ballistic_trauma
Deschutes County	190,206	bn:03813891n	http://babelnet.org/rdf/s03813891n	http://dbpedia.org/resource/Deschutes_County,_Oregon
County sheriff	200,214	bn:03786221n	http://babelnet.org/rdf/s03786221n	http://dbpedia.org/resource/Sheriff
deputies	218,226	bn:00026425n	http://babelnet.org/rdf/s00026425n	null
said	227,231	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
Deputies	235,243	bn:00026425n	http://babelnet.org/rdf/s00026425n	null
La Pine	248,255	bn:00498295n	http://babelnet.org/rdf/s00498295n	http://dbpedia.org/resource/La_Pine,_Oregon
Fire	256,260	bn:00034625n	http://babelnet.org/rdf/s00034625n	http://dbpedia.org/resource/Fire
medics	261,267	bn:00054102n	http://babelnet.org/rdf/s00054102n	http://dbpedia.org/resource/Medic
dispatched	273,283	bn:00084236v	http://babelnet.org/rdf/s00084236v	null
a.m.	292,296	bn:00943015n	http://babelnet.org/rdf/s00943015n	http://dbpedia.org/resource/Andrew_Moore_(musician)
home	302,306	bn:00000356n	http://babelnet.org/rdf/s00000356n	http://dbpedia.org/resource/Home
block	320,325	bn:00011308n	http://babelnet.org/rdf/s00011308n	http://dbpedia.org/resource/Block_(district_subdivision)
Greenwood	329,338	bn:00041737n	http://babelnet.org/rdf/s00041737n	null
Drive	339,344	bn:00028777n	http://babelnet.org/rdf/s00028777n	null
reported	350,358	bn:00082233v	http://babelnet.org/rdf/s00082233v	null
gunshot wound	359,372	bn:00191195n	http://babelnet.org/rdf/s00191195n	http://dbpedia.org/resource/Ballistic_trauma
deputies	375,383	bn:00026425n	http://babelnet.org/rdf/s00026425n	null
said	384,388	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
located	397,404	bn:00106113a	http://babelnet.org/rdf/s00106113a	null
Overby	417,423	bn:02757324n	http://babelnet.org/rdf/s02757324n	http://dbpedia.org/resource/Overby
arrival	427,434	bn:00005885n	http://babelnet.org/rdf/s00005885n	http://dbpedia.org/resource/Arrival_(composition)
apparently	444,454	bn:00114319r	http://babelnet.org/rdf/s00114319r	null
accidental	455,465	bn:00096263a	http://babelnet.org/rdf/s00096263a	null
self	468,472	bn:00029935n	http://babelnet.org/rdf/s00029935n	null
inflicted	475,484	bn:00084076v	http://babelnet.org/rdf/s00084076v	null
gunshot wound	485,498	bn:00191195n	http://babelnet.org/rdf/s00191195n	http://dbpedia.org/resource/Ballistic_trauma
Life	501,505	bn:00051045n	http://babelnet.org/rdf/s00051045n	null
saving	508,514	bn:00093281v	http://babelnet.org/rdf/s00093281v	null
efforts	515,522	bn:00007011n	http://babelnet.org/rdf/s00007011n	null
attempted	528,537	bn:00082844v	http://babelnet.org/rdf/s00082844v	null
medics	541,547	bn:00054102n	http://babelnet.org/rdf/s00054102n	http://dbpedia.org/resource/Medic
unsuccessful	559,571	bn:00096171a	http://babelnet.org/rdf/s00096171a	null
Overby	578,584	bn:02757324n	http://babelnet.org/rdf/s02757324n	http://dbpedia.org/resource/Overby
died	585,589	bn:00084343v	http://babelnet.org/rdf/s00084343v	null
scene	597,602	bn:00069550n	http://babelnet.org/rdf/s00069550n	null
deputies	605,613	bn:00026425n	http://babelnet.org/rdf/s00026425n	null
said	614,618	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
Sheriff	622,629	bn:00071038n	http://babelnet.org/rdf/s00071038n	http://dbpedia.org/resource/Sheriffs_in_the_United_States
detectives	633,643	bn:00026633n	http://babelnet.org/rdf/s00026633n	http://dbpedia.org/resource/Detective
