Dead	14,18	bn:00025501n	Concept	[wn:15123362n]	http://babelnet.org/rdf/s00025501n	null
Injured	23,30	bn:00043013n	Concept	[wn:05166072n]	http://babelnet.org/rdf/s00043013n	http://dbpedia.org/resource/Major_trauma
Shooting	34,42	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
Starr County	72,84	bn:03807824n	Named Entity	[]	http://babelnet.org/rdf/s03807824n	http://dbpedia.org/resource/Starr_County,_Texas
County Sheriff	78,92	bn:03786221n	Concept	[]	http://babelnet.org/rdf/s03786221n	http://dbpedia.org/resource/Sheriff
Office	96,102	bn:00001961n	Concept	[wn:08337324n]	http://babelnet.org/rdf/s00001961n	http://dbpedia.org/resource/Government_agency
confirmed	103,112	bn:00082434v	Concept	[wn:00665886v]	http://babelnet.org/rdf/s00082434v	null
person	117,123	bn:00046516n	Concept	[wn:00007846n]	http://babelnet.org/rdf/s00046516n	http://dbpedia.org/resource/Individual
died	124,128	bn:00084343v	Concept	[wn:00358431v]	http://babelnet.org/rdf/s00084343v	null
shooting	137,145	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
river banks	155,166	bn:00008363n	Concept	[wn:09213565n]	http://babelnet.org/rdf/s00008363n	http://dbpedia.org/resource/Bank_(geography)
area	182,186	bn:00005513n	Concept	[wn:08497294n]	http://babelnet.org/rdf/s00005513n	http://dbpedia.org/resource/Area
Deputies	190,198	bn:00026425n	Concept	[wn:10005548n]	http://babelnet.org/rdf/s00026425n	null
Border Patrol	210,223	bn:00012219n	Concept	[wn:08328876n]	http://babelnet.org/rdf/s00012219n	null
agents	224,230	bn:00001972n	Concept	[wn:09190918n]	http://babelnet.org/rdf/s00001972n	null
DPS	235,238	bn:00027663n	Concept	[wn:10017890n]	http://babelnet.org/rdf/s00027663n	http://dbpedia.org/resource/Displaced_person
troopers	239,247	bn:00016876n	Concept	[wn:09902611n]	http://babelnet.org/rdf/s00016876n	null
responded	248,257	bn:00082646v	Concept	[wn:00815686v]	http://babelnet.org/rdf/s00082646v	null
shots	261,266	bn:00071206n	Concept	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null
fired	267,272	bn:00088225v	Concept	[wn:01135783v]	http://babelnet.org/rdf/s00088225v	null
area	280,284	bn:00005513n	Concept	[wn:08497294n]	http://babelnet.org/rdf/s00005513n	http://dbpedia.org/resource/Area
Wednesday	305,314	bn:00054897n	Concept	[wn:15164233n]	http://babelnet.org/rdf/s00054897n	http://dbpedia.org/resource/Wednesday
sheriff	322,329	bn:00071038n	Concept	[wn:10589140n]	http://babelnet.org/rdf/s00071038n	http://dbpedia.org/resource/Sheriffs_in_the_United_States
office	333,339	bn:00001961n	Concept	[wn:08337324n]	http://babelnet.org/rdf/s00001961n	http://dbpedia.org/resource/Government_agency
said	340,344	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
male	349,353	bn:00106354a	Concept	[wn:01476685a]	http://babelnet.org/rdf/s00106354a	null
individuals	354,365	bn:00046516n	Concept	[wn:00007846n]	http://babelnet.org/rdf/s00046516n	http://dbpedia.org/resource/Individual
suffered	366,374	bn:00087618v	Concept	[wn:02109190v]	http://babelnet.org/rdf/s00087618v	null
life	381,385	bn:00051045n	Concept	[wn:13963192n]	http://babelnet.org/rdf/s00051045n	null
