Brooklyn boy	12,24	bn:03556818n	http://babelnet.org/rdf/s03556818n	http://dbpedia.org/resource/Brooklyn_Boy
dies	32,36	bn:00084343v	http://babelnet.org/rdf/s00084343v	null
gunshot wound	42,55	bn:00191195n	http://babelnet.org/rdf/s00191195n	http://dbpedia.org/resource/Ballistic_trauma
head	63,67	bn:00012681n	http://babelnet.org/rdf/s00012681n	http://dbpedia.org/resource/Nous
old	82,85	bn:00107786a	http://babelnet.org/rdf/s00107786a	null
Brooklyn boy	86,98	bn:03556818n	http://babelnet.org/rdf/s03556818n	http://dbpedia.org/resource/Brooklyn_Boy
shot in the head	101,117	bn:13603031n	http://babelnet.org/rdf/s13603031n	null
ran	124,127	bn:00093170v	http://babelnet.org/rdf/s00093170v	null
gunman	135,141	bn:00042223n	http://babelnet.org/rdf/s00042223n	http://dbpedia.org/resource/Gunfighter
died	148,152	bn:00084343v	http://babelnet.org/rdf/s00084343v	null
wounds	160,166	bn:00081668n	http://babelnet.org/rdf/s00081668n	http://dbpedia.org/resource/Wound
officials	169,178	bn:00036837n	http://babelnet.org/rdf/s00036837n	http://dbpedia.org/resource/Official
said	179,183	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
Friday	184,190	bn:00036512n	http://babelnet.org/rdf/s00036512n	http://dbpedia.org/resource/Friday
Levy	200,204	bn:00050887n	http://babelnet.org/rdf/s00050887n	null
died	205,209	bn:00084343v	http://babelnet.org/rdf/s00084343v	null
Thursday	210,218	bn:00076744n	http://babelnet.org/rdf/s00076744n	http://dbpedia.org/resource/Thursday
days after	227,237	bn:02515179n	http://babelnet.org/rdf/s02515179n	http://dbpedia.org/resource/The_Day_After
shot	245,249	bn:00089349v	http://babelnet.org/rdf/s00089349v	null
E.	253,255	bn:00029342n	http://babelnet.org/rdf/s00029342n	http://dbpedia.org/resource/E
55th	256,260	bn:00096038a	http://babelnet.org/rdf/s00096038a	null
Road	276,280	bn:00067975n	http://babelnet.org/rdf/s00067975n	http://dbpedia.org/resource/Road
East Flatbush	284,297	bn:03759745n	http://babelnet.org/rdf/s03759745n	http://dbpedia.org/resource/East_Flatbush,_Brooklyn
officials	300,309	bn:00036837n	http://babelnet.org/rdf/s00036837n	http://dbpedia.org/resource/Official
said	310,314	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
friends	346,353	bn:00036538n	http://babelnet.org/rdf/s00036538n	null
affiliated	359,369	bn:00082432v	http://babelnet.org/rdf/s00082432v	null
gang	377,381	bn:00037243n	http://babelnet.org/rdf/s00037243n	http://dbpedia.org/resource/Gang
wearing	404,411	bn:00089252v	http://babelnet.org/rdf/s00089252v	null
red	412,415	bn:00100654a	http://babelnet.org/rdf/s00100654a	null
pants	416,421	bn:00060423n	http://babelnet.org/rdf/s00060423n	http://dbpedia.org/resource/Trousers
black	428,433	bn:00098480a	http://babelnet.org/rdf/s00098480a	null
jacket	434,440	bn:00047823n	http://babelnet.org/rdf/s00047823n	http://dbpedia.org/resource/Jacket
mistaken	461,469	bn:00087717v	http://babelnet.org/rdf/s00087717v	null
Bloods	476,482	bn:00011346n	http://babelnet.org/rdf/s00011346n	http://dbpedia.org/resource/Blood
member	483,489	bn:00034004n	http://babelnet.org/rdf/s00034004n	null
officials	492,501	bn:00036837n	http://babelnet.org/rdf/s00036837n	http://dbpedia.org/resource/Official
said	502,506	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
Right now	512,521	bn:03357418n	http://babelnet.org/rdf/s03357418n	http://dbpedia.org/resource/Right_Now_(Van_Halen_song)
thinking	530,538	bn:00083370v	http://babelnet.org/rdf/s00083370v	null
possibly	546,554	bn:00116658r	http://babelnet.org/rdf/s00116658r	null
gang	555,559	bn:00037243n	http://babelnet.org/rdf/s00037243n	http://dbpedia.org/resource/Gang
related	562,569	bn:00109650a	http://babelnet.org/rdf/s00109650a	null
said	576,580	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
NYPD	581,585	bn:01903990n	http://babelnet.org/rdf/s01903990n	http://dbpedia.org/resource/New_York_City_Police_Department
Chief	586,591	bn:00018319n	http://babelnet.org/rdf/s00018319n	null
Detectives	595,605	bn:00026633n	http://babelnet.org/rdf/s00026633n	http://dbpedia.org/resource/Detective
Robert Boyce	606,618	bn:15937347n	http://babelnet.org/rdf/s15937347n	http://dbpedia.org/resource/Robert_Boyce_(footballer)
noting	621,627	bn:00090740v	http://babelnet.org/rdf/s00090740v	null
clothing	632,640	bn:00082684v	http://babelnet.org/rdf/s00082684v	null
victim	645,651	bn:00067941n	http://babelnet.org/rdf/s00067941n	http://dbpedia.org/resource/Human_sacrifice
friend	655,661	bn:00036538n	http://babelnet.org/rdf/s00036538n	null
wearing	666,673	bn:00089252v	http://babelnet.org/rdf/s00089252v	null
motive	695,701	bn:00056037n	http://babelnet.org/rdf/s00056037n	http://dbpedia.org/resource/Motivation
point	710,715	bn:00063213n	http://babelnet.org/rdf/s00063213n	null
Brooklyn	721,729	bn:00013347n	http://babelnet.org/rdf/s00013347n	http://dbpedia.org/resource/Brooklyn
gunman	730,736	bn:00042223n	http://babelnet.org/rdf/s00042223n	http://dbpedia.org/resource/Gunfighter
shoots	737,743	bn:00089349v	http://babelnet.org/rdf/s00089349v	null
old	754,757	bn:00107786a	http://babelnet.org/rdf/s00107786a	null
head	761,765	bn:00012681n	http://babelnet.org/rdf/s00012681n	http://dbpedia.org/resource/Nous
old	778,781	bn:00107786a	http://babelnet.org/rdf/s00107786a	null
leg	785,788	bn:00050541n	http://babelnet.org/rdf/s00050541n	http://dbpedia.org/resource/Leg
Levy	796,800	bn:00050887n	http://babelnet.org/rdf/s00050887n	null
pictured	803,811	bn:00087701v	http://babelnet.org/rdf/s00087701v	null
died	814,818	bn:00084343v	http://babelnet.org/rdf/s00084343v	null
days after	825,835	bn:02515179n	http://babelnet.org/rdf/s02515179n	http://dbpedia.org/resource/The_Day_After
shot	843,847	bn:00089349v	http://babelnet.org/rdf/s00089349v	null
gunman	853,859	bn:00042223n	http://babelnet.org/rdf/s00042223n	http://dbpedia.org/resource/Gunfighter
gold	865,869	bn:00040921n	http://babelnet.org/rdf/s00040921n	null
Honda	870,875	bn:00576525n	http://babelnet.org/rdf/s00576525n	http://dbpedia.org/resource/Honda
Accord	876,882	bn:00000728n	http://babelnet.org/rdf/s00000728n	http://dbpedia.org/resource/Pact
stopped	883,890	bn:00089154v	http://babelnet.org/rdf/s00089154v	null
friends	917,924	bn:00036538n	http://babelnet.org/rdf/s00036538n	null
jumped	929,935	bn:00083833v	http://babelnet.org/rdf/s00083833v	null
shouting	946,954	bn:00093676v	http://babelnet.org/rdf/s00093676v	null
p.m.	984,988	bn:00116519r	http://babelnet.org/rdf/s00116519r	null
Monday	989,995	bn:00055609n	http://babelnet.org/rdf/s00055609n	http://dbpedia.org/resource/Monday
shooter	1003,1010	bn:00071203n	http://babelnet.org/rdf/s00071203n	null
fired	1011,1016	bn:00088225v	http://babelnet.org/rdf/s00088225v	null
.380	1019,1023	bn:03324897n	http://babelnet.org/rdf/s03324897n	http://dbpedia.org/resource/.380_ACP
caliber	1024,1031	bn:00012226n	http://babelnet.org/rdf/s00012226n	http://dbpedia.org/resource/Bore_(engine)
pistol	1032,1038	bn:00042808n	http://babelnet.org/rdf/s00042808n	http://dbpedia.org/resource/Handgun
times	1053,1058	bn:00077270n	http://babelnet.org/rdf/s00077270n	http://dbpedia.org/resource/Time
hitting	1061,1068	bn:00089346v	http://babelnet.org/rdf/s00089346v	null
friends	1089,1096	bn:00036538n	http://babelnet.org/rdf/s00036538n	null
scattered	1097,1106	bn:00083993v	http://babelnet.org/rdf/s00083993v	null
cover	1111,1116	bn:00021526n	http://babelnet.org/rdf/s00021526n	null
gunman	1123,1129	bn:00042223n	http://babelnet.org/rdf/s00042223n	http://dbpedia.org/resource/Gunfighter
sped	1130,1134	bn:00083395v	http://babelnet.org/rdf/s00083395v	null
arrests	1144,1151	bn:00946750n	http://babelnet.org/rdf/s00946750n	http://dbpedia.org/resource/Arrest
rushed	1180,1186	bn:00083395v	http://babelnet.org/rdf/s00083395v	null
Kings County Hospital	1190,1211	bn:03561467n	http://babelnet.org/rdf/s03561467n	http://dbpedia.org/resource/Kings_County_Hospital_Center
later	1223,1228	bn:00114165r	http://babelnet.org/rdf/s00114165r	null
died	1229,1233	bn:00084343v	http://babelnet.org/rdf/s00084343v	null
Levy	1243,1247	bn:00050887n	http://babelnet.org/rdf/s00050887n	null
died	1248,1252	bn:00084343v	http://babelnet.org/rdf/s00084343v	null
Thursday	1253,1261	bn:00076744n	http://babelnet.org/rdf/s00076744n	http://dbpedia.org/resource/Thursday
days after	1270,1280	bn:02515179n	http://babelnet.org/rdf/s02515179n	http://dbpedia.org/resource/The_Day_After
shot	1288,1292	bn:00089349v	http://babelnet.org/rdf/s00089349v	null
E.	1296,1298	bn:00029342n	http://babelnet.org/rdf/s00029342n	http://dbpedia.org/resource/E
55th	1299,1303	bn:00096038a	http://babelnet.org/rdf/s00096038a	null
Road	1319,1323	bn:00067975n	http://babelnet.org/rdf/s00067975n	http://dbpedia.org/resource/Road
East Flatbush	1327,1340	bn:03759745n	http://babelnet.org/rdf/s03759745n	http://dbpedia.org/resource/East_Flatbush,_Brooklyn
officials	1343,1352	bn:00036837n	http://babelnet.org/rdf/s00036837n	http://dbpedia.org/resource/Official
said	1353,1357	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
Debbie	1362,1368	bn:01301263n	http://babelnet.org/rdf/s01301263n	http://dbpedia.org/resource/Debby_(polar_bear)
Egan	1369,1373	bn:01585479n	http://babelnet.org/rdf/s01585479n	http://dbpedia.org/resource/Egan_(Paiute)
York	1385,1389	bn:00045018n	http://babelnet.org/rdf/s00045018n	http://dbpedia.org/resource/House_of_York
Daily	1390,1395	bn:00057563n	http://babelnet.org/rdf/s00057563n	http://dbpedia.org/resource/Newspaper
News	1396,1400	bn:00047028n	http://babelnet.org/rdf/s00047028n	null
Neighbors	1404,1413	bn:00057219n	http://babelnet.org/rdf/s00057219n	null
relatives	1418,1427	bn:00066996n	http://babelnet.org/rdf/s00066996n	null
stunned	1433,1440	bn:00100938a	http://babelnet.org/rdf/s00100938a	null
hear	1444,1448	bn:00089277v	http://babelnet.org/rdf/s00089277v	null
teen	1459,1463	bn:00001480n	http://babelnet.org/rdf/s00001480n	null
death	1467,1472	bn:00025582n	http://babelnet.org/rdf/s00025582n	http://dbpedia.org/resource/Death
describing	1475,1485	bn:00086612v	http://babelnet.org/rdf/s00086612v	null
popular	1497,1504	bn:00108806a	http://babelnet.org/rdf/s00108806a	null
kid	1505,1508	bn:00018346n	http://babelnet.org/rdf/s00018346n	http://dbpedia.org/resource/Child
good	1515,1519	bn:00103672a	http://babelnet.org/rdf/s00103672a	null
brother	1520,1527	bn:00011357n	http://babelnet.org/rdf/s00011357n	null
younger sisters	1539,1554	bn:03450667n	http://babelnet.org/rdf/s03450667n	http://dbpedia.org/resource/Birth_order
Drive	1558,1563	bn:00028777n	http://babelnet.org/rdf/s00028777n	null
shooter	1569,1576	bn:00071203n	http://babelnet.org/rdf/s00071203n	null
stray bullet	1580,1592	bn:16389920n	http://babelnet.org/rdf/s16389920n	http://dbpedia.org/resource/Stray_bullet
strikes	1593,1600	bn:00074668n	http://babelnet.org/rdf/s00074668n	http://dbpedia.org/resource/Strike_action
Brooklyn	1601,1609	bn:00013347n	http://babelnet.org/rdf/s00013347n	http://dbpedia.org/resource/Brooklyn
woman	1610,1615	bn:00001530n	http://babelnet.org/rdf/s00001530n	http://dbpedia.org/resource/Woman
leg	1619,1622	bn:00050541n	http://babelnet.org/rdf/s00050541n	http://dbpedia.org/resource/Leg
good	1635,1639	bn:00103672a	http://babelnet.org/rdf/s00103672a	null
boy	1640,1643	bn:00012569n	http://babelnet.org/rdf/s00012569n	http://dbpedia.org/resource/Boy
good	1648,1652	bn:00103672a	http://babelnet.org/rdf/s00103672a	null
boy	1653,1656	bn:00012569n	http://babelnet.org/rdf/s00012569n	http://dbpedia.org/resource/Boy
schoolboy	1661,1670	bn:00069640n	http://babelnet.org/rdf/s00069640n	null
teary	1677,1682	bn:00111681a	http://babelnet.org/rdf/s00111681a	null
eyed	1685,1689	bn:00102674a	http://babelnet.org/rdf/s00102674a	null
relative	1690,1698	bn:00100122a	http://babelnet.org/rdf/s00100122a	null
said	1699,1703	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
family left	1716,1727	bn:00306768n	http://babelnet.org/rdf/s00306768n	http://dbpedia.org/resource/Paid_family_leave
East Flatbush	1734,1747	bn:03759745n	http://babelnet.org/rdf/s03759745n	http://dbpedia.org/resource/East_Flatbush,_Brooklyn
home	1748,1752	bn:00000356n	http://babelnet.org/rdf/s00000356n	http://dbpedia.org/resource/Home
Friday	1753,1759	bn:00036512n	http://babelnet.org/rdf/s00036512n	http://dbpedia.org/resource/Friday
got into	1781,1789	bn:00088764v	http://babelnet.org/rdf/s00088764v	null
trouble	1793,1800	bn:00064527n	http://babelnet.org/rdf/s00064527n	null
heard	1811,1816	bn:00089277v	http://babelnet.org/rdf/s00089277v	null
know	1842,1846	bn:00085261v	http://babelnet.org/rdf/s00085261v	null
happened	1852,1860	bn:00085337v	http://babelnet.org/rdf/s00085337v	null
second	1868,1874	bn:00095974a	http://babelnet.org/rdf/s00095974a	null
