Man	12,15	bn:00044576n	http://babelnet.org/rdf/s00044576n	http://dbpedia.org/resource/Human
toddler	18,25	bn:00008252n	http://babelnet.org/rdf/s00008252n	null
killed	26,32	bn:00090098v	http://babelnet.org/rdf/s00090098v	null
pregnant woman	35,49	bn:00040332n	http://babelnet.org/rdf/s00040332n	http://dbpedia.org/resource/Gestation
injured	50,57	bn:00089751v	http://babelnet.org/rdf/s00089751v	null
North Lawndale	61,75	bn:00564569n	http://babelnet.org/rdf/s00564569n	http://dbpedia.org/resource/North_Lawndale,_Chicago
shooting	76,84	bn:00089349v	http://babelnet.org/rdf/s00089349v	null
White	96,101	bn:00016822n	http://babelnet.org/rdf/s00016822n	http://dbpedia.org/resource/Caucasian_race
CPD	109,112	bn:00701021n	http://babelnet.org/rdf/s00701021n	http://dbpedia.org/resource/CPD_(gene)
good	122,126	bn:00103672a	http://babelnet.org/rdf/s00103672a	null
leads	127,132	bn:00050340n	http://babelnet.org/rdf/s00050340n	null
investigation	140,153	bn:00047354n	http://babelnet.org/rdf/s00047354n	null
Detectives	156,166	bn:00026633n	http://babelnet.org/rdf/s00026633n	http://dbpedia.org/resource/Detective
reviewing	171,180	bn:00092618v	http://babelnet.org/rdf/s00092618v	null
surveillance video	181,199	bn:00019929n	http://babelnet.org/rdf/s00019929n	http://dbpedia.org/resource/Closed-circuit_television
young boy	219,228	bn:00268456n	http://babelnet.org/rdf/s00268456n	http://dbpedia.org/resource/Young_Boy
injuries	242,250	bn:00043011n	http://babelnet.org/rdf/s00043011n	http://dbpedia.org/resource/Harm
Guglielmi	261,270	bn:03602846n	http://babelnet.org/rdf/s03602846n	http://dbpedia.org/resource/Guglielmi
February 14	288,299	bn:00033885n	http://babelnet.org/rdf/s00033885n	http://dbpedia.org/resource/February_14
man	310,313	bn:00044576n	http://babelnet.org/rdf/s00044576n	http://dbpedia.org/resource/Human
old boy	329,336	bn:00058803n	http://babelnet.org/rdf/s00058803n	null
killed	342,348	bn:00090098v	http://babelnet.org/rdf/s00090098v	null
pregnant woman	355,369	bn:00040332n	http://babelnet.org/rdf/s00040332n	http://dbpedia.org/resource/Gestation
injured	374,381	bn:00089751v	http://babelnet.org/rdf/s00089751v	null
Tuesday afternoon	382,399	bn:00844586n	http://babelnet.org/rdf/s00844586n	http://dbpedia.org/resource/Tuesday_Afternoon
shooting	405,413	bn:00089349v	http://babelnet.org/rdf/s00089349v	null
Chicago	417,424	bn:00018253n	http://babelnet.org/rdf/s00018253n	http://dbpedia.org/resource/Windy_City_(musical)
West Side	428,437	bn:00080919n	http://babelnet.org/rdf/s00080919n	null
boy	444,447	bn:00012569n	http://babelnet.org/rdf/s00012569n	http://dbpedia.org/resource/Boy
identified	452,462	bn:00089574v	http://babelnet.org/rdf/s00089574v	null
White	475,480	bn:00016822n	http://babelnet.org/rdf/s00016822n	http://dbpedia.org/resource/Caucasian_race
according	483,492	bn:00082227v	http://babelnet.org/rdf/s00082227v	null
Cook	500,504	bn:00022407n	http://babelnet.org/rdf/s00022407n	http://dbpedia.org/resource/Cook_(profession)
County	505,511	bn:00023251n	http://babelnet.org/rdf/s00023251n	http://dbpedia.org/resource/Counties_of_England
Medical Examiner	512,528	bn:00022801n	http://babelnet.org/rdf/s00022801n	http://dbpedia.org/resource/Coroner
Office	532,538	bn:00001961n	http://babelnet.org/rdf/s00001961n	http://dbpedia.org/resource/Government_agency
man	545,548	bn:00044576n	http://babelnet.org/rdf/s00044576n	http://dbpedia.org/resource/Human
identity	552,560	bn:00045824n	http://babelnet.org/rdf/s00045824n	http://dbpedia.org/resource/Personal_identity
immediately	569,580	bn:00114422r	http://babelnet.org/rdf/s00114422r	null
released	581,589	bn:00090297v	http://babelnet.org/rdf/s00090297v	null
victims	602,609	bn:00079940n	http://babelnet.org/rdf/s00079940n	null
shot	615,619	bn:00089349v	http://babelnet.org/rdf/s00089349v	null
sitting in	626,636	bn:00093785v	http://babelnet.org/rdf/s00093785v	null
car	639,642	bn:00007309n	http://babelnet.org/rdf/s00007309n	http://dbpedia.org/resource/Car
Avenue	678,684	bn:00007448n	http://babelnet.org/rdf/s00007448n	http://dbpedia.org/resource/Avenue_(landscape)
North Lawndale	692,706	bn:00564569n	http://babelnet.org/rdf/s00564569n	http://dbpedia.org/resource/North_Lawndale,_Chicago
neighborhood	707,719	bn:00051758n	http://babelnet.org/rdf/s00051758n	http://dbpedia.org/resource/Neighbourhood
police	722,728	bn:00022026n	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
said	729,733	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
alley	752,757	bn:00002851n	http://babelnet.org/rdf/s00002851n	null
man	805,808	bn:00044576n	http://babelnet.org/rdf/s00044576n	http://dbpedia.org/resource/Human
ran up	809,815	bn:00093200v	http://babelnet.org/rdf/s00093200v	null
car	823,826	bn:00007309n	http://babelnet.org/rdf/s00007309n	http://dbpedia.org/resource/Car
fired	831,836	bn:00088225v	http://babelnet.org/rdf/s00088225v	null
multiple	837,845	bn:00107028a	http://babelnet.org/rdf/s00107028a	null
shots	846,851	bn:00071206n	http://babelnet.org/rdf/s00071206n	null
vehicle	861,868	bn:00079675n	http://babelnet.org/rdf/s00079675n	http://dbpedia.org/resource/Vehicle
Police	871,877	bn:00022026n	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
reviewing	883,892	bn:00092618v	http://babelnet.org/rdf/s00092618v	null
Facebook	895,903	bn:03624775n	http://babelnet.org/rdf/s03624775n	http://dbpedia.org/resource/Facebook
Live stream	904,915	bn:02230830n	http://babelnet.org/rdf/s02230830n	http://dbpedia.org/resource/Streaming_media
appears	921,928	bn:00082690v	http://babelnet.org/rdf/s00082690v	null
show	932,936	bn:00086557v	http://babelnet.org/rdf/s00086557v	null
shooting	941,949	bn:00089349v	http://babelnet.org/rdf/s00089349v	null
aftermath	954,963	bn:00001873n	http://babelnet.org/rdf/s00001873n	null
woman	976,981	bn:00001530n	http://babelnet.org/rdf/s00001530n	http://dbpedia.org/resource/Woman
man	986,989	bn:00044576n	http://babelnet.org/rdf/s00044576n	http://dbpedia.org/resource/Human
seen	994,998	bn:00093430v	http://babelnet.org/rdf/s00093430v	null
driving in	999,1009	bn:00087350v	http://babelnet.org/rdf/s00087350v	null
car	1012,1015	bn:00007309n	http://babelnet.org/rdf/s00007309n	http://dbpedia.org/resource/Car
toddler	1023,1030	bn:00008252n	http://babelnet.org/rdf/s00008252n	null
