Valleys	6,13	bn:00079476n	[wn:09468604n]	http://babelnet.org/rdf/s00079476n	http://dbpedia.org/resource/Valley
Shooting	14,22	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
Leaves	23,29	bn:00035596n	[wn:13152742n]	http://babelnet.org/rdf/s00035596n	http://dbpedia.org/resource/Leaf
Year	33,37	bn:00078738n	[wn:15203791n]	http://babelnet.org/rdf/s00078738n	http://dbpedia.org/resource/Year
Old	40,43	bn:00058795n	[wn:15121302n]	http://babelnet.org/rdf/s00058795n	null
Dead	44,48	bn:00025500n	[wn:07945657n]	http://babelnet.org/rdf/s00025500n	null
KTVN	51,55	bn:02612151n	[]	http://babelnet.org/rdf/s02612151n	http://dbpedia.org/resource/KTVN
Channel	56,63	bn:00017686n	[wn:03006398n]	http://babelnet.org/rdf/s00017686n	http://dbpedia.org/resource/Television_channel
Tahoe	73,78	bn:00049733n	[wn:09243209n]	http://babelnet.org/rdf/s00049733n	http://dbpedia.org/resource/Lake_Tahoe
Sparks	79,85	bn:00035201n	[wn:07412310n]	http://babelnet.org/rdf/s00035201n	null
News	86,90	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	93,100	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Video	103,108	bn:00076373n	[wn:06277280n]	http://babelnet.org/rdf/s00076373n	http://dbpedia.org/resource/Television
