2nd	0,3	bn:00095974a	[wn:02202146a]	http://babelnet.org/rdf/s00095974a	null
suspect	4,11	bn:00103017a	[wn:01917594a]	http://babelnet.org/rdf/s00103017a	null
arrested	12,20	bn:00082785v	[wn:01131473v]	http://babelnet.org/rdf/s00082785v	null
Wagoner	24,31	bn:00497309n	[]	http://babelnet.org/rdf/s00497309n	http://dbpedia.org/resource/Wagoner,_Oklahoma
teen	35,39	bn:00001480n	[wn:09772029n]	http://babelnet.org/rdf/s00001480n	null
death	43,48	bn:00025582n	[wn:07355491n]	http://babelnet.org/rdf/s00025582n	http://dbpedia.org/resource/Death
Lawton , OK	58,69	bn:00491127n	[]	http://babelnet.org/rdf/s00491127n	http://dbpedia.org/resource/Lawton,_Oklahoma
Wichita Falls , TX	71,89	bn:00570798n	[]	http://babelnet.org/rdf/s00570798n	http://dbpedia.org/resource/Wichita_Falls,_Texas
News	92,96	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	99,106	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	109,115	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
ABC	118,121	bn:03459402n	[]	http://babelnet.org/rdf/s03459402n	http://dbpedia.org/resource/American_Broadcasting_Company
Telemundo	131,140	bn:00202994n	[]	http://babelnet.org/rdf/s00202994n	http://dbpedia.org/resource/Telemundo
