detained	2,10	bn:00085581v	[wn:02495038v]	http://babelnet.org/rdf/s00085581v	null
wounded	15,22	bn:00089751v	[wn:00069879v]	http://babelnet.org/rdf/s00089751v	null
shooting	26,34	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
parking lot	38,49	bn:00015795n	[wn:08615638n]	http://babelnet.org/rdf/s00015795n	http://dbpedia.org/resource/Parking_lot
azfamily.com	68,80	bn:03718700n	[]	http://babelnet.org/rdf/s03718700n	http://dbpedia.org/resource/KTVK
3TV	81,84	bn:03718700n	[]	http://babelnet.org/rdf/s03718700n	http://dbpedia.org/resource/KTVK
Phoenix	87,94	bn:03268880n	[]	http://babelnet.org/rdf/s03268880n	http://dbpedia.org/resource/Phoenix,_Arizona
Breaking News	95,108	bn:00035056n	[wn:06682494n]	http://babelnet.org/rdf/s00035056n	http://dbpedia.org/resource/Breaking_news
Weather	111,118	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sport	121,126	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
