police	11,17	bn:00022026n	[wn:08209687n]	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
arrest	18,24	bn:00005136n	[wn:00088725n]	http://babelnet.org/rdf/s00005136n	null
case	30,34	bn:00078198n	[wn:01195867n]	http://babelnet.org/rdf/s00078198n	http://dbpedia.org/resource/Trial
teen	38,42	bn:00001480n	[wn:09772029n]	http://babelnet.org/rdf/s00001480n	null
shot	43,47	bn:00071206n	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null
walking	54,61	bn:00095597v	[wn:01904930v]	http://babelnet.org/rdf/s00095597v	null
WBRC	67,71	bn:00303564n	[]	http://babelnet.org/rdf/s00303564n	http://dbpedia.org/resource/WBRC
FOX6	72,76	bn:03542167n	[]	http://babelnet.org/rdf/s03542167n	http://dbpedia.org/resource/Fox_6
News	77,81	bn:00057546n	[wn:06681177n]	http://babelnet.org/rdf/s00057546n	http://dbpedia.org/resource/News
Birmingham , AL	84,99	bn:03737248n	[]	http://babelnet.org/rdf/s03737248n	http://dbpedia.org/resource/Birmingham,_Alabama
