Male	0,4	bn:00052967n	[wn:01321230n]	http://babelnet.org/rdf/s00052967n	http://dbpedia.org/resource/Plant_reproductive_morphology
Adult	5,10	bn:00001525n	[wn:09605289n]	http://babelnet.org/rdf/s00001525n	http://dbpedia.org/resource/Adult
Juvenile	15,23	bn:00048684n	[wn:09622049n]	http://babelnet.org/rdf/s00048684n	http://dbpedia.org/resource/Juvenile_(organism)
Shot	24,28	bn:00071282n	[wn:04248607n]	http://babelnet.org/rdf/s00071282n	http://dbpedia.org/resource/Snapshot_(photography)
Indio	32,37	bn:00197840n	[]	http://babelnet.org/rdf/s00197840n	http://dbpedia.org/resource/Indio,_California
Palm Springs	40,52	bn:00149644n	[]	http://babelnet.org/rdf/s00149644n	http://dbpedia.org/resource/Palm_Springs,_California
news	53,57	bn:00057546n	[wn:06681177n]	http://babelnet.org/rdf/s00057546n	http://dbpedia.org/resource/News
weather	60,67	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
traffic	70,77	bn:00077888n	[wn:08425303n]	http://babelnet.org/rdf/s00077888n	http://dbpedia.org/resource/Traffic
breaking	80,88	bn:00083917v	[wn:01972976v]	http://babelnet.org/rdf/s00083917v	null
news	89,93	bn:00057546n	[wn:06681177n]	http://babelnet.org/rdf/s00057546n	http://dbpedia.org/resource/News
