police	9,15	bn:00022026n	[wn:08209687n]	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
investigate	16,27	bn:00089885v	[wn:00789138v]	http://babelnet.org/rdf/s00089885v	null
overnight	28,37	bn:00096807a	[wn:01441530a]	http://babelnet.org/rdf/s00096807a	null
shootings	38,47	bn:00071206n	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null
city	55,59	bn:00019319n	[wn:08524735n]	http://babelnet.org/rdf/s00019319n	http://dbpedia.org/resource/Metropolis
WTOC	67,71	bn:01056314n	[]	http://babelnet.org/rdf/s01056314n	http://dbpedia.org/resource/WTOC_(AM)
TV	74,76	bn:00076373n	[wn:06277280n]	http://babelnet.org/rdf/s00076373n	http://dbpedia.org/resource/Television
Beaufort , SC	90,103	bn:00543653n	[]	http://babelnet.org/rdf/s00543653n	http://dbpedia.org/resource/Beaufort,_South_Carolina
News	106,110	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	113,120	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	123,129	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
