Coroner	0,7	bn:00022801n	[wn:09965985n]	http://babelnet.org/rdf/s00022801n	http://dbpedia.org/resource/Coroner
Young	10,15	bn:00076979n	[wn:11403828n]	http://babelnet.org/rdf/s00076979n	http://dbpedia.org/resource/Aging_of_wine
child	16,21	bn:00018346n	[wn:09918248n]	http://babelnet.org/rdf/s00018346n	http://dbpedia.org/resource/Child
killed	22,28	bn:00090098v	[wn:01323958v]	http://babelnet.org/rdf/s00090098v	null
following	29,38	bn:00088421v	[wn:01998432v]	http://babelnet.org/rdf/s00088421v	null
accidental	39,49	bn:00096263a	[wn:01338909a]	http://babelnet.org/rdf/s00096263a	null
shooting	50,58	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
Myrtle	83,89	bn:00056651n	[wn:12330469n]	http://babelnet.org/rdf/s00056651n	null
SC	105,107	bn:00060315n	[wn:09137869n]	http://babelnet.org/rdf/s00060315n	http://dbpedia.org/resource/South_Carolina
Weather	110,117	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
