St. Louis County	0,16	bn:03841034n	[]	http://babelnet.org/rdf/s03841034n	http://dbpedia.org/resource/St._Louis_County,_Missouri
man	17,20	bn:00001533n	[wn:10287213n]	http://babelnet.org/rdf/s00001533n	http://dbpedia.org/resource/Man
playing	23,30	bn:00091708v	[wn:01072949v]	http://babelnet.org/rdf/s00091708v	null
gun	36,39	bn:00042221n	[wn:03467984n]	http://babelnet.org/rdf/s00042221n	http://dbpedia.org/resource/Gun
accidentally	42,54	bn:00114103r	[wn:00212411r]	http://babelnet.org/rdf/s00114103r	null
shoots	55,61	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
old	72,75	bn:00107786a	[wn:01643620a]	http://babelnet.org/rdf/s00107786a	null
nephew	76,82	bn:00057287n	[wn:10353355n]	http://babelnet.org/rdf/s00057287n	http://dbpedia.org/resource/Nephew_and_niece
police	85,91	bn:00022026n	[wn:08209687n]	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
say	92,95	bn:00093287v	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
