Investigators	0,13	bn:00047357n	[wn:10215623n]	http://babelnet.org/rdf/s00047357n	null
Suspect	16,23	bn:00075447n	[wn:10681383n]	http://babelnet.org/rdf/s00075447n	null
scene	31,36	bn:00069550n	[wn:08645963n]	http://babelnet.org/rdf/s00069550n	null
quadruple	40,49	bn:00103262a	[wn:02219287a]	http://babelnet.org/rdf/s00103262a	null
murder	50,56	bn:00032175n	[wn:00220522n]	http://babelnet.org/rdf/s00032175n	http://dbpedia.org/resource/Murder
pol	62,65	bn:00063277n	[wn:10450303n]	http://babelnet.org/rdf/s00063277n	http://dbpedia.org/resource/Politician
WBRC	68,72	bn:00303564n	[]	http://babelnet.org/rdf/s00303564n	http://dbpedia.org/resource/WBRC
FOX6	73,77	bn:03542167n	[]	http://babelnet.org/rdf/s03542167n	http://dbpedia.org/resource/Fox_6
News	78,82	bn:00057546n	[wn:06681177n]	http://babelnet.org/rdf/s00057546n	http://dbpedia.org/resource/News
Birmingham , AL	85,100	bn:03737248n	[]	http://babelnet.org/rdf/s03737248n	http://dbpedia.org/resource/Birmingham,_Alabama
