Police	0,6	bn:00022026n	[wn:08209687n]	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
Man	9,12	bn:00044576n	[wn:02472293n]	http://babelnet.org/rdf/s00044576n	http://dbpedia.org/resource/Human
fatally	13,20	bn:00115341r	[wn:00506577r]	http://babelnet.org/rdf/s00115341r	null
shot	21,25	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
friend	29,35	bn:00036538n	[wn:10112591n]	http://babelnet.org/rdf/s00036538n	null
carelessly	38,48	bn:00114673r	[wn:00164150r]	http://babelnet.org/rdf/s00114673r	null
handling	49,57	bn:00084527v	[wn:02436349v]	http://babelnet.org/rdf/s00084527v	null
gun	60,63	bn:00042221n	[wn:03467984n]	http://babelnet.org/rdf/s00042221n	http://dbpedia.org/resource/Gun
NBC12	66,71	bn:03542255n	[]	http://babelnet.org/rdf/s03542255n	http://dbpedia.org/resource/NBC_12
Richmond , VA	81,94	bn:03327837n	[]	http://babelnet.org/rdf/s03327837n	http://dbpedia.org/resource/Richmond,_Virginia
News	95,99	bn:00057548n	[wn:06642356n]	http://babelnet.org/rdf/s00057548n	null
Side	108,112	bn:00071438n	[wn:07655626n]	http://babelnet.org/rdf/s00071438n	null
