Authorities	0,11	bn:00001961n	[wn:08337324n]	http://babelnet.org/rdf/s00001961n	http://dbpedia.org/resource/Government_agency
identify	12,20	bn:00089574v	[wn:00618878v]	http://babelnet.org/rdf/s00089574v	null
slain	21,26	bn:00084236v	[wn:02482425v]	http://babelnet.org/rdf/s00084236v	null
Southwood	27,36	bn:00266162n	[]	http://babelnet.org/rdf/s00266162n	http://dbpedia.org/resource/Southwood,_Edmonton
High	37,41	bn:00044028n	[wn:08409617n]	http://babelnet.org/rdf/s00044028n	http://dbpedia.org/resource/High_school
student	42,49	bn:00029806n	[wn:10665698n]	http://babelnet.org/rdf/s00029806n	http://dbpedia.org/resource/Student
KSLA News 12	52,64	bn:01450961n	[]	http://babelnet.org/rdf/s01450961n	http://dbpedia.org/resource/KSLA
Shreveport , Louisiana	65,87	bn:00720468n	[]	http://babelnet.org/rdf/s00720468n	http://dbpedia.org/resource/Shreveport,_Louisiana
News	88,92	bn:00057546n	[wn:06681177n]	http://babelnet.org/rdf/s00057546n	http://dbpedia.org/resource/News
Weather	93,100	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	103,109	bn:00073568n	[wn:00433216n]	http://babelnet.org/rdf/s00073568n	null
