Metro	0,5	bn:00053680n	[wn:04054213n]	http://babelnet.org/rdf/s00053680n	http://dbpedia.org/resource/Rapid_transit
police	6,12	bn:00022026n	[wn:08209687n]	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
investigate	13,24	bn:00089885v	[wn:00789138v]	http://babelnet.org/rdf/s00089885v	null
accidental	27,37	bn:00096263a	[wn:01338909a]	http://babelnet.org/rdf/s00096263a	null
shootings	38,47	bn:02216996n	[]	http://babelnet.org/rdf/s02216996n	http://dbpedia.org/resource/Shooting
overnight	48,57	bn:00096807a	[wn:01441530a]	http://babelnet.org/rdf/s00096807a	null
WMC	60,63	bn:03265958n	[]	http://babelnet.org/rdf/s03265958n	http://dbpedia.org/resource/WMC_(AM)
Action	64,70	bn:00005731n	[wn:00964343n]	http://babelnet.org/rdf/s00005731n	http://dbpedia.org/resource/Combat
News	71,75	bn:00959014n	[]	http://babelnet.org/rdf/s00959014n	http://dbpedia.org/resource/News_(newspaper)
Memphis , Tennessee	80,99	bn:03261736n	[]	http://babelnet.org/rdf/s03261736n	http://dbpedia.org/resource/Memphis,_Tennessee
