Driver	0,6	bn:00028795n	[wn:10034906n]	http://babelnet.org/rdf/s00028795n	null
Juvenile	9,17	bn:00018345n	[wn:09917593n]	http://babelnet.org/rdf/s00018345n	http://dbpedia.org/resource/Minor_(law)
grazed	18,24	bn:00084145v	[wn:01576165v]	http://babelnet.org/rdf/s00084145v	null
bullet	28,34	bn:00013807n	[wn:02916350n]	http://babelnet.org/rdf/s00013807n	http://dbpedia.org/resource/Slug_(projectile)
protecting	39,49	bn:00092103v	[wn:01128193v]	http://babelnet.org/rdf/s00092103v	null
old	60,63	bn:00107791a	[wn:00127137a]	http://babelnet.org/rdf/s00107791a	null
chi	64,67	bn:00017440n	[wn:14050559n]	http://babelnet.org/rdf/s00017440n	http://dbpedia.org/resource/Qi
News	93,97	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	100,107	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	110,116	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
