teens	2,7	bn:00076359n	[wn:15148467n]	http://babelnet.org/rdf/s00076359n	null
die	8,11	bn:00084343v	[wn:00358431v]	http://babelnet.org/rdf/s00084343v	null
triple	18,24	bn:00111872a	[wn:02218834a]	http://babelnet.org/rdf/s00111872a	null
shooting	25,33	bn:00091652v	[wn:02484570v]	http://babelnet.org/rdf/s00091652v	null
Mosby Court	37,48	bn:16861276n	[]	http://babelnet.org/rdf/s16861276n	http://dbpedia.org/resource/Mosby_Court
suspect	51,58	bn:00075447n	[wn:10681383n]	http://babelnet.org/rdf/s00075447n	null
NBC12	67,72	bn:03542255n	[]	http://babelnet.org/rdf/s03542255n	http://dbpedia.org/resource/NBC_12
Richmond , VA	82,95	bn:03327837n	[]	http://babelnet.org/rdf/s03327837n	http://dbpedia.org/resource/Richmond,_Virginia
News	96,100	bn:00057546n	[wn:06681177n]	http://babelnet.org/rdf/s00057546n	http://dbpedia.org/resource/News
Side	109,113	bn:00006382n	[wn:05850624n]	http://babelnet.org/rdf/s00006382n	null
