Police	0,6	bn:00022026n	[wn:08209687n]	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
say	7,10	bn:00093287v	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
old	21,24	bn:00107786a	[wn:01643620a]	http://babelnet.org/rdf/s00107786a	null
Antioch	25,32	bn:02356325n	[]	http://babelnet.org/rdf/s02356325n	http://dbpedia.org/resource/Antioch_(eBART_station)
girl	33,37	bn:00034453n	[wn:10129825n]	http://babelnet.org/rdf/s00034453n	http://dbpedia.org/resource/Girl
killed	38,44	bn:00090098v	[wn:01323958v]	http://babelnet.org/rdf/s00090098v	null
officer	48,55	bn:00054972n	[wn:10317007n]	http://babelnet.org/rdf/s00054972n	http://dbpedia.org/resource/Officer_(armed_forces)
involved	58,66	bn:00082428v	[wn:02677097v]	http://babelnet.org/rdf/s00082428v	null
shooting	67,75	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
pregnant	80,88	bn:00106526a	[wn:01497387a]	http://babelnet.org/rdf/s00106526a	null
