SLED	0,4	bn:00072096n	[wn:04235291n]	http://babelnet.org/rdf/s00072096n	http://dbpedia.org/resource/Sled
Retired	7,14	bn:00067457n	[wn:00212205n]	http://babelnet.org/rdf/s00067457n	http://dbpedia.org/resource/Retirement
Berkeley County	15,30	bn:03803237n	[]	http://babelnet.org/rdf/s03803237n	http://dbpedia.org/resource/Berkeley_County,_West_Virginia
deputy	31,37	bn:00026425n	[wn:10005548n]	http://babelnet.org/rdf/s00026425n	null
shoots	38,44	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
wounds	47,53	bn:00020861n	[wn:07340249n]	http://babelnet.org/rdf/s00020861n	null
old	64,67	bn:00107791a	[wn:00127137a]	http://babelnet.org/rdf/s00107791a	null
WMC	70,73	bn:03265958n	[]	http://babelnet.org/rdf/s03265958n	http://dbpedia.org/resource/WMC_(AM)
Action	74,80	bn:00001127n	[wn:00037396n]	http://babelnet.org/rdf/s00001127n	null
News	81,85	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Memphis , Tennessee	90,109	bn:03261736n	[]	http://babelnet.org/rdf/s03261736n	http://dbpedia.org/resource/Memphis,_Tennessee
