Teen	0,4	bn:00001480n	[wn:09772029n]	http://babelnet.org/rdf/s00001480n	null
found	5,10	bn:00084231v	[wn:02248465v]	http://babelnet.org/rdf/s00084231v	null
dead	11,15	bn:00100949a	[wn:00099874a]	http://babelnet.org/rdf/s00100949a	null
Chili	19,24	bn:00018380n	[wn:07864934n]	http://babelnet.org/rdf/s00018380n	http://dbpedia.org/resource/Chili_con_carne
parking lot	28,39	bn:00015795n	[wn:08615638n]	http://babelnet.org/rdf/s00015795n	http://dbpedia.org/resource/Parking_lot
identified	40,50	bn:00089574v	[wn:00618878v]	http://babelnet.org/rdf/s00089574v	null
shooting	53,61	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
News	92,96	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	99,106	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	109,115	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
