Second	0,6	bn:00068672n	[wn:15235126n]	http://babelnet.org/rdf/s00068672n	http://dbpedia.org/resource/Second
man	7,10	bn:00001533n	[wn:10287213n]	http://babelnet.org/rdf/s00001533n	http://dbpedia.org/resource/Man
arrested	11,19	bn:00082728v	[wn:01215137v]	http://babelnet.org/rdf/s00082728v	null
Trenton	23,30	bn:00283969n	[]	http://babelnet.org/rdf/s00283969n	http://dbpedia.org/resource/Trenton,_Kentucky
shooting	31,39	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
wounded	45,52	bn:00084149v	[wn:01793177v]	http://babelnet.org/rdf/s00084149v	null
old	63,66	bn:00107786a	[wn:01643620a]	http://babelnet.org/rdf/s00107786a	null
leads	67,72	bn:00090244v	[wn:02635956v]	http://babelnet.org/rdf/s00090244v	null
March 17	77,85	bn:00053357n	[wn:15187988n]	http://babelnet.org/rdf/s00053357n	http://dbpedia.org/resource/Saint_Patrick's_Day
Police Blotter	93,107	bn:00011440n	[wn:06502858n]	http://babelnet.org/rdf/s00011440n	null
