Two	0,3	bn:00000075n	[wn:13743269n]	http://babelnet.org/rdf/s00000075n	http://dbpedia.org/resource/2_(number)
men	4,7	bn:00044576n	[wn:02472293n]	http://babelnet.org/rdf/s00044576n	http://dbpedia.org/resource/Human
charged	8,15	bn:00083234v	[wn:01121719v]	http://babelnet.org/rdf/s00083234v	null
death	19,24	bn:00025582n	[wn:07355491n]	http://babelnet.org/rdf/s00025582n	http://dbpedia.org/resource/Death
Wagoner	28,35	bn:00497309n	[]	http://babelnet.org/rdf/s00497309n	http://dbpedia.org/resource/Wagoner,_Oklahoma
teen	39,43	bn:00001480n	[wn:09772029n]	http://babelnet.org/rdf/s00001480n	null
Lawton , OK	53,64	bn:00491127n	[]	http://babelnet.org/rdf/s00491127n	http://dbpedia.org/resource/Lawton,_Oklahoma
Wichita Falls , TX	66,84	bn:00570798n	[]	http://babelnet.org/rdf/s00570798n	http://dbpedia.org/resource/Wichita_Falls,_Texas
News	87,91	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	94,101	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	104,110	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
ABC	113,116	bn:03459402n	[]	http://babelnet.org/rdf/s03459402n	http://dbpedia.org/resource/American_Broadcasting_Company
Telemundo	126,135	bn:00202994n	[]	http://babelnet.org/rdf/s00202994n	http://dbpedia.org/resource/Telemundo
