Second	0,6	bn:00068672n	[wn:15235126n]	http://babelnet.org/rdf/s00068672n	http://dbpedia.org/resource/Second
man	7,10	bn:00044576n	[wn:02472293n]	http://babelnet.org/rdf/s00044576n	http://dbpedia.org/resource/Human
arrested	11,19	bn:00082728v	[wn:01215137v]	http://babelnet.org/rdf/s00082728v	null
death	44,49	bn:00025582n	[wn:07355491n]	http://babelnet.org/rdf/s00025582n	http://dbpedia.org/resource/Death
OK	53,55	bn:00058783n	[wn:09131654n]	http://babelnet.org/rdf/s00058783n	http://dbpedia.org/resource/Oklahoma
teen	56,60	bn:00001480n	[wn:09772029n]	http://babelnet.org/rdf/s00001480n	null
Lawton , OK	70,81	bn:00491127n	[]	http://babelnet.org/rdf/s00491127n	http://dbpedia.org/resource/Lawton,_Oklahoma
Wichita Falls , TX	83,101	bn:00570798n	[]	http://babelnet.org/rdf/s00570798n	http://dbpedia.org/resource/Wichita_Falls,_Texas
News	104,108	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	111,118	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	121,127	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
ABC	130,133	bn:03459402n	[]	http://babelnet.org/rdf/s03459402n	http://dbpedia.org/resource/American_Broadcasting_Company
Telemundo	143,152	bn:00202994n	[]	http://babelnet.org/rdf/s00202994n	http://dbpedia.org/resource/Telemundo
