Arrest warrant	0,14	bn:00005876n	[wn:06547615n]	http://babelnet.org/rdf/s00005876n	http://dbpedia.org/resource/Arrest_warrant
issued	15,21	bn:00089922v	[wn:01063049v]	http://babelnet.org/rdf/s00089922v	null
man	26,29	bn:00001533n	[wn:10287213n]	http://babelnet.org/rdf/s00001533n	http://dbpedia.org/resource/Man
sought	30,36	bn:00093452v	[wn:02240481v]	http://babelnet.org/rdf/s00093452v	null
shooting	40,48	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
left	54,58	bn:00090271v	[wn:00613683v]	http://babelnet.org/rdf/s00090271v	null
woman	59,64	bn:00001530n	[wn:10787470n]	http://babelnet.org/rdf/s00001530n	http://dbpedia.org/resource/Woman
dead	65,69	bn:00100948a	[wn:00095280a]	http://babelnet.org/rdf/s00100948a	null
girl	72,76	bn:00034453n	[wn:10129825n]	http://babelnet.org/rdf/s00034453n	http://dbpedia.org/resource/Girl
coma	80,84	bn:00020839n	[wn:05680193n]	http://babelnet.org/rdf/s00020839n	http://dbpedia.org/resource/Coma
