Man	0,3	bn:00044576n	[wn:02472293n]	http://babelnet.org/rdf/s00044576n	http://dbpedia.org/resource/Human
accused	4,11	bn:00082249v	[wn:00842989v]	http://babelnet.org/rdf/s00082249v	null
killing	15,22	bn:00090098v	[wn:01323958v]	http://babelnet.org/rdf/s00090098v	null
old	33,36	bn:00107786a	[wn:01643620a]	http://babelnet.org/rdf/s00107786a	null
indicted	37,45	bn:00089683v	[wn:02521284v]	http://babelnet.org/rdf/s00089683v	null
murder charge	49,62	bn:00056344n	[wn:07235574n]	http://babelnet.org/rdf/s00056344n	null
Toledo News Now	65,80	bn:02555663n	[]	http://babelnet.org/rdf/s02555663n	http://dbpedia.org/resource/WTOL
News	83,87	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	90,97	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	100,106	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
Toledo , OH	109,120	bn:02433839n	[]	http://babelnet.org/rdf/s02433839n	http://dbpedia.org/resource/Toledo,_Ohio
