Death	7,12	bn:00025582n	[wn:07355491n]	http://babelnet.org/rdf/s00025582n	http://dbpedia.org/resource/Death
old	26,29	bn:00107786a	[wn:01643620a]	http://babelnet.org/rdf/s00107786a	null
shot	30,34	bn:00071206n	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null
killed	37,43	bn:00090098v	[wn:01323958v]	http://babelnet.org/rdf/s00090098v	null
Rena	47,51	bn:00038448n	[wn:01740721n]	http://babelnet.org/rdf/s00038448n	http://dbpedia.org/resource/Leptotyphlops
Street	52,58	bn:00074598n	[wn:14485811n]	http://babelnet.org/rdf/s00074598n	null
result	59,65	bn:00021961n	[wn:11410625n]	http://babelnet.org/rdf/s00021961n	http://dbpedia.org/resource/Result
KPLC	71,75	bn:00613127n	[]	http://babelnet.org/rdf/s00613127n	http://dbpedia.org/resource/KPLC
News	78,82	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Lake Charles , Louisiana	85,109	bn:00285068n	[]	http://babelnet.org/rdf/s00285068n	http://dbpedia.org/resource/Lake_Charles,_Louisiana
