old	10,13	bn:00107791a	[wn:00127137a]	http://babelnet.org/rdf/s00107791a	null
accidentally	14,26	bn:00114102r	[wn:00040547r]	http://babelnet.org/rdf/s00114102r	null
shot	27,31	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
neck	35,39	bn:00017395n	[wn:05546540n]	http://babelnet.org/rdf/s00017395n	http://dbpedia.org/resource/Cervix_(insect_anatomy)
New Roads	43,52	bn:00287235n	[]	http://babelnet.org/rdf/s00287235n	http://dbpedia.org/resource/New_Roads,_Louisiana
expected	53,61	bn:00082665v	[wn:00719734v]	http://babelnet.org/rdf/s00082665v	null
WAFB	69,73	bn:02200727n	[]	http://babelnet.org/rdf/s02200727n	http://dbpedia.org/resource/WAFB
News	76,80	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Baton Rouge , Louisiana	81,104	bn:03392546n	[]	http://babelnet.org/rdf/s03392546n	http://dbpedia.org/resource/Baton_Rouge,_Louisiana
News	105,109	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	112,119	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	122,128	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
