Juvenile	0,8	bn:00018345n	[wn:09917593n]	http://babelnet.org/rdf/s00018345n	http://dbpedia.org/resource/Minor_(law)
shot	9,13	bn:00071206n	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null
hand	17,21	bn:00042759n	[wn:05564590n]	http://babelnet.org/rdf/s00042759n	http://dbpedia.org/resource/Hand
private	29,36	bn:00109026a	[wn:01858094a]	http://babelnet.org/rdf/s00109026a	null
event	37,42	bn:00049001n	[wn:00349520n]	http://babelnet.org/rdf/s00049001n	http://dbpedia.org/resource/Event_(computing)
school	53,59	bn:00069619n	[wn:08276720n]	http://babelnet.org/rdf/s00069619n	http://dbpedia.org/resource/School
WBRC	62,66	bn:00303564n	[]	http://babelnet.org/rdf/s00303564n	http://dbpedia.org/resource/WBRC
FOX6	67,71	bn:03542167n	[]	http://babelnet.org/rdf/s03542167n	http://dbpedia.org/resource/Fox_6
News	72,76	bn:00057546n	[wn:06681177n]	http://babelnet.org/rdf/s00057546n	http://dbpedia.org/resource/News
Birmingham , AL	79,94	bn:03737248n	[]	http://babelnet.org/rdf/s03737248n	http://dbpedia.org/resource/Birmingham,_Alabama
