Two shot	0,8	bn:02011725n	[]	http://babelnet.org/rdf/s02011725n	http://dbpedia.org/resource/Two_shot
killed	13,19	bn:00090098v	[wn:01323958v]	http://babelnet.org/rdf/s00090098v	null
Lolo	23,27	bn:00051893n	[wn:06932948n]	http://babelnet.org/rdf/s00051893n	http://dbpedia.org/resource/Yi_(Cyrillic)
suspect	30,37	bn:00103017a	[wn:01917594a]	http://babelnet.org/rdf/s00103017a	null
not yet	38,45	bn:13692440r	[]	http://babelnet.org/rdf/s13692440r	null
charged	46,53	bn:00084810v	[wn:01985424v]	http://babelnet.org/rdf/s00084810v	null
ABC	56,59	bn:03459402n	[]	http://babelnet.org/rdf/s03459402n	http://dbpedia.org/resource/American_Broadcasting_Company
FOX	60,63	bn:03227740n	[]	http://babelnet.org/rdf/s03227740n	http://dbpedia.org/resource/Fox_Broadcasting_Company
Montana	64,71	bn:00055782n	[wn:09108164n]	http://babelnet.org/rdf/s00055782n	http://dbpedia.org/resource/Montana
Local News	72,82	bn:00921142n	[]	http://babelnet.org/rdf/s00921142n	http://dbpedia.org/resource/Local_news
Weather	85,92	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	95,101	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
KTMF	102,106	bn:03496908n	[]	http://babelnet.org/rdf/s03496908n	http://dbpedia.org/resource/KTMF
KWYB	109,113	bn:03497884n	[]	http://babelnet.org/rdf/s03497884n	http://dbpedia.org/resource/KWYB
