Reno	0,4	bn:01995416n	[]	http://babelnet.org/rdf/s01995416n	http://dbpedia.org/resource/Reno,_Nevada
Man	5,8	bn:00044576n	[wn:02472293n]	http://babelnet.org/rdf/s00044576n	http://dbpedia.org/resource/Human
Arrested	9,17	bn:00946750n	[]	http://babelnet.org/rdf/s00946750n	http://dbpedia.org/resource/Arrest
Accidental	22,32	bn:00000693n	[wn:06867345n]	http://babelnet.org/rdf/s00000693n	http://dbpedia.org/resource/Accidental_(music)
Shooting	39,47	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
KTVN	50,54	bn:02612151n	[]	http://babelnet.org/rdf/s02612151n	http://dbpedia.org/resource/KTVN
Channel	55,62	bn:00017686n	[wn:03006398n]	http://babelnet.org/rdf/s00017686n	http://dbpedia.org/resource/Television_channel
Reno	67,71	bn:01995416n	[]	http://babelnet.org/rdf/s01995416n	http://dbpedia.org/resource/Reno,_Nevada
Tahoe	72,77	bn:00049733n	[wn:09243209n]	http://babelnet.org/rdf/s00049733n	http://dbpedia.org/resource/Lake_Tahoe
Sparks	78,84	bn:00035201n	[wn:07412310n]	http://babelnet.org/rdf/s00035201n	null
News	85,89	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	92,99	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Video	102,107	bn:00076373n	[wn:06277280n]	http://babelnet.org/rdf/s00076373n	http://dbpedia.org/resource/Television
