Baker	0,5	bn:00285502n	[]	http://babelnet.org/rdf/s00285502n	http://dbpedia.org/resource/Baker,_Louisiana
PD	6,8	bn:00060578n	[wn:14094350n]	http://babelnet.org/rdf/s00060578n	http://dbpedia.org/resource/Parkinson's_disease
old boy	21,28	bn:00058803n	[wn:10375214n]	http://babelnet.org/rdf/s00058803n	null
shot	29,33	bn:00071206n	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null
hand	37,41	bn:00042759n	[wn:05564590n]	http://babelnet.org/rdf/s00042759n	http://dbpedia.org/resource/Hand
teen	45,49	bn:00001480n	[wn:09772029n]	http://babelnet.org/rdf/s00001480n	null
suspect	52,59	bn:00103017a	[wn:01917594a]	http://babelnet.org/rdf/s00103017a	null
arrested	60,68	bn:00082785v	[wn:01131473v]	http://babelnet.org/rdf/s00082785v	null
WAFB	71,75	bn:02200727n	[]	http://babelnet.org/rdf/s02200727n	http://dbpedia.org/resource/WAFB
News	78,82	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Baton Rouge , Louisiana	83,106	bn:03392546n	[]	http://babelnet.org/rdf/s03392546n	http://dbpedia.org/resource/Baton_Rouge,_Louisiana
News	107,111	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	114,121	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	124,130	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
