Authorities	0,11	bn:00001961n	[wn:08337324n]	http://babelnet.org/rdf/s00001961n	http://dbpedia.org/resource/Government_agency
teen	15,19	bn:00001480n	[wn:09772029n]	http://babelnet.org/rdf/s00001480n	null
shot	20,24	bn:00071206n	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null
killed	29,35	bn:00090098v	[wn:01323958v]	http://babelnet.org/rdf/s00090098v	null
walking	42,49	bn:00095597v	[wn:01904930v]	http://babelnet.org/rdf/s00095597v	null
home	50,54	bn:00000356n	[wn:03259505n, wn:08559508n]	http://babelnet.org/rdf/s00000356n	http://dbpedia.org/resource/Home
WBRC	67,71	bn:00303564n	[]	http://babelnet.org/rdf/s00303564n	http://dbpedia.org/resource/WBRC
FOX6	72,76	bn:03542167n	[]	http://babelnet.org/rdf/s03542167n	http://dbpedia.org/resource/Fox_6
News	77,81	bn:00057546n	[wn:06681177n]	http://babelnet.org/rdf/s00057546n	http://dbpedia.org/resource/News
Birmingham , AL	84,99	bn:03737248n	[]	http://babelnet.org/rdf/s03737248n	http://dbpedia.org/resource/Birmingham,_Alabama
