Shooting	2,10	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
Overnight	11,20	bn:14766877n	[]	http://babelnet.org/rdf/s14766877n	http://dbpedia.org/resource/Overnight_(album)
Kanawha County	24,38	bn:03802972n	[]	http://babelnet.org/rdf/s03802972n	http://dbpedia.org/resource/Kanawha_County,_West_Virginia
Leaves	39,45	bn:00035596n	[wn:13152742n]	http://babelnet.org/rdf/s00035596n	http://dbpedia.org/resource/Leaf
Injured	50,57	bn:00043013n	[wn:05166072n]	http://babelnet.org/rdf/s00043013n	http://dbpedia.org/resource/Major_trauma
WOWK	60,64	bn:01468133n	[]	http://babelnet.org/rdf/s01468133n	http://dbpedia.org/resource/WOWK-TV
Charleston	68,78	bn:03392921n	[]	http://babelnet.org/rdf/s03392921n	http://dbpedia.org/resource/Charleston,_West_Virginia
Huntington WV	81,94	bn:03830585n	[]	http://babelnet.org/rdf/s03830585n	http://dbpedia.org/resource/Huntington,_West_Virginia
News	95,99	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	102,109	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	112,118	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
