Police	0,6	bn:00022026n	[wn:08209687n]	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
Toddler	9,16	bn:00008252n	[wn:10714465n]	http://babelnet.org/rdf/s00008252n	null
accidentally	17,29	bn:00114102r	[wn:00040547r]	http://babelnet.org/rdf/s00114102r	null
shot	30,34	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
old	45,48	bn:00107791a	[wn:00127137a]	http://babelnet.org/rdf/s00107791a	null
officer	54,61	bn:00054972n	[wn:10317007n]	http://babelnet.org/rdf/s00054972n	http://dbpedia.org/resource/Officer_(armed_forces)
gun	65,68	bn:00042221n	[wn:03467984n]	http://babelnet.org/rdf/s00042221n	http://dbpedia.org/resource/Gun
KSLA News 12	71,83	bn:01450961n	[]	http://babelnet.org/rdf/s01450961n	http://dbpedia.org/resource/KSLA
Shreveport , Louisiana	84,106	bn:00720468n	[]	http://babelnet.org/rdf/s00720468n	http://dbpedia.org/resource/Shreveport,_Louisiana
News	107,111	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	112,119	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	122,128	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
