UPDATE	0,6	bn:00439934n	[]	http://babelnet.org/rdf/s00439934n	http://dbpedia.org/resource/Update_(Jane_Zhang_album)
Formal charges	9,23	bn:00966506n	[]	http://babelnet.org/rdf/s00966506n	http://dbpedia.org/resource/Formal_charge
Russian roulette	27,43	bn:00068632n	[wn:00190931n]	http://babelnet.org/rdf/s00068632n	http://dbpedia.org/resource/Russian_roulette
death	44,49	bn:00025582n	[wn:07355491n]	http://babelnet.org/rdf/s00025582n	http://dbpedia.org/resource/Death
WVVA	68,72	bn:03492365n	[]	http://babelnet.org/rdf/s03492365n	http://dbpedia.org/resource/WVVA
TV	73,75	bn:00076373n	[wn:06277280n]	http://babelnet.org/rdf/s00076373n	http://dbpedia.org/resource/Television
Beckley	86,93	bn:00590525n	[]	http://babelnet.org/rdf/s00590525n	http://dbpedia.org/resource/Beckley,_West_Virginia
WV	94,96	bn:00056106n	[wn:09155306n]	http://babelnet.org/rdf/s00056106n	http://dbpedia.org/resource/West_Virginia
News	97,101	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	104,111	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	116,122	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
