City	0,4	bn:03335997n	[]	http://babelnet.org/rdf/s03335997n	http://dbpedia.org/resource/City
leaders	5,12	bn:00050371n	[wn:09623038n]	http://babelnet.org/rdf/s00050371n	null
address	13,20	bn:00082332v	[wn:00897564v]	http://babelnet.org/rdf/s00082332v	null
cruising	21,29	bn:00086102v	[wn:02154031v]	http://babelnet.org/rdf/s00086102v	null
problems	30,38	bn:00048242n	[wn:14410605n]	http://babelnet.org/rdf/s00048242n	http://dbpedia.org/resource/Problem
Tom Lee Park	45,57	bn:00141971n	[]	http://babelnet.org/rdf/s00141971n	http://dbpedia.org/resource/Tom_Lee_Park
WMC	67,70	bn:03265958n	[]	http://babelnet.org/rdf/s03265958n	http://dbpedia.org/resource/WMC_(AM)
Action	71,77	bn:00936103n	[]	http://babelnet.org/rdf/s00936103n	http://dbpedia.org/resource/Social_actions
News	78,82	bn:00057546n	[wn:06681177n]	http://babelnet.org/rdf/s00057546n	http://dbpedia.org/resource/News
Memphis , Tennessee	87,106	bn:03261736n	[]	http://babelnet.org/rdf/s03261736n	http://dbpedia.org/resource/Memphis,_Tennessee
