Murder	0,6	bn:00032175n	[wn:00220522n]	http://babelnet.org/rdf/s00032175n	http://dbpedia.org/resource/Murder
suicide	9,16	bn:00070332n	[wn:00222485n]	http://babelnet.org/rdf/s00070332n	http://dbpedia.org/resource/Suicide
leaves	17,23	bn:00090271v	[wn:00613683v]	http://babelnet.org/rdf/s00090271v	null
man	24,27	bn:00001533n	[wn:10287213n]	http://babelnet.org/rdf/s00001533n	http://dbpedia.org/resource/Man
woman	32,37	bn:00001530n	[wn:10787470n]	http://babelnet.org/rdf/s00001530n	http://dbpedia.org/resource/Woman
dead	38,42	bn:00100948a	[wn:00095280a]	http://babelnet.org/rdf/s00100948a	null
child	45,50	bn:00018346n	[wn:09918248n]	http://babelnet.org/rdf/s00018346n	http://dbpedia.org/resource/Child
hospital	54,62	bn:00044896n	[wn:03540595n]	http://babelnet.org/rdf/s00044896n	http://dbpedia.org/resource/Hospital
Horn	66,70	bn:00044774n	[wn:03537085n]	http://babelnet.org/rdf/s00044774n	null
Lake	71,75	bn:00049709n	[wn:09328904n]	http://babelnet.org/rdf/s00049709n	http://dbpedia.org/resource/Lake
