rushed	2,8	bn:00093202v	[wn:01119950v]	http://babelnet.org/rdf/s00093202v	null
hospital	12,20	bn:00044896n	[wn:03540595n]	http://babelnet.org/rdf/s00044896n	http://dbpedia.org/resource/Hospital
shooting	27,35	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
Hickory	39,46	bn:00724636n	[]	http://babelnet.org/rdf/s00724636n	http://dbpedia.org/resource/Hickory,_North_Carolina
View	47,51	bn:00032558n	[wn:08560952n]	http://babelnet.org/rdf/s00032558n	http://dbpedia.org/resource/View
Place	52,57	bn:00062699n	[wn:08664443n]	http://babelnet.org/rdf/s00062699n	http://dbpedia.org/resource/Location_(geography)
WMC	60,63	bn:03265958n	[]	http://babelnet.org/rdf/s03265958n	http://dbpedia.org/resource/WMC_(AM)
Action	64,70	bn:00001127n	[wn:00037396n]	http://babelnet.org/rdf/s00001127n	null
News	71,75	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Memphis , Tennessee	80,99	bn:03261736n	[]	http://babelnet.org/rdf/s03261736n	http://dbpedia.org/resource/Memphis,_Tennessee
