Man	0,3	bn:00001533n	[wn:10287213n]	http://babelnet.org/rdf/s00001533n	http://dbpedia.org/resource/Man
arrested	4,12	bn:00082786v	[wn:01505958v]	http://babelnet.org/rdf/s00082786v	null
accused	15,22	bn:00082249v	[wn:00842989v]	http://babelnet.org/rdf/s00082249v	null
shooting	26,34	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
old	44,47	bn:00107786a	[wn:01643620a]	http://babelnet.org/rdf/s00107786a	null
child	48,53	bn:00018346n	[wn:09918248n]	http://babelnet.org/rdf/s00018346n	http://dbpedia.org/resource/Child
WMC	56,59	bn:03265958n	[]	http://babelnet.org/rdf/s03265958n	http://dbpedia.org/resource/WMC_(AM)
Action	60,66	bn:00001127n	[wn:00037396n]	http://babelnet.org/rdf/s00001127n	null
News	67,71	bn:00057548n	[wn:06642356n]	http://babelnet.org/rdf/s00057548n	null
Memphis , Tennessee	76,95	bn:03261736n	[]	http://babelnet.org/rdf/s03261736n	http://dbpedia.org/resource/Memphis,_Tennessee
