Police	0,6	bn:00022026n	[wn:08209687n]	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
old	18,21	bn:00107791a	[wn:00127137a]	http://babelnet.org/rdf/s00107791a	null
shot	22,26	bn:00071206n	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null
prior	27,32	bn:13689934r	[]	http://babelnet.org/rdf/s13689934r	null
drive	36,41	bn:00087327v	[wn:01930874v]	http://babelnet.org/rdf/s00087327v	null
shooting	47,55	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
mo	68,70	bn:00055334n	[wn:09105821n]	http://babelnet.org/rdf/s00055334n	http://dbpedia.org/resource/Missouri
WAFB	73,77	bn:02200727n	[]	http://babelnet.org/rdf/s02200727n	http://dbpedia.org/resource/WAFB
News	80,84	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Baton Rouge , Louisiana	85,108	bn:03392546n	[]	http://babelnet.org/rdf/s03392546n	http://dbpedia.org/resource/Baton_Rouge,_Louisiana
News	109,113	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	116,123	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	126,132	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
