NOPD	0,4	bn:03860687n	[]	http://babelnet.org/rdf/s03860687n	http://dbpedia.org/resource/New_Orleans_Police_Department
killed	9,15	bn:00090098v	[wn:01323958v]	http://babelnet.org/rdf/s00090098v	null
including	18,27	bn:00089662v	[wn:00183879v]	http://babelnet.org/rdf/s00089662v	null
children	32,40	bn:00018345n	[wn:09917593n]	http://babelnet.org/rdf/s00018345n	http://dbpedia.org/resource/Minor_(law)
quadruple	55,64	bn:00065519n	[wn:07988089n]	http://babelnet.org/rdf/s00065519n	http://dbpedia.org/resource/Tuple
KSLA News 12	70,82	bn:01450961n	[]	http://babelnet.org/rdf/s01450961n	http://dbpedia.org/resource/KSLA
Shreveport , Louisiana	83,105	bn:00720468n	[]	http://babelnet.org/rdf/s00720468n	http://dbpedia.org/resource/Shreveport,_Louisiana
News	106,110	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	111,118	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	121,127	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
