Mother	0,6	bn:00034027n	[wn:10332385n]	http://babelnet.org/rdf/s00034027n	http://dbpedia.org/resource/Mother
teen	10,14	bn:13817509n	[]	http://babelnet.org/rdf/s13817509n	null
shot	15,19	bn:00071206n	[wn:00122661n]	http://babelnet.org/rdf/s00071206n	null
stomach	23,30	bn:00012886n	[wn:05395690n]	http://babelnet.org/rdf/s00012886n	http://dbpedia.org/resource/Stomach
Monday	31,37	bn:00055609n	[wn:15163979n]	http://babelnet.org/rdf/s00055609n	http://dbpedia.org/resource/Monday
gave birth	38,48	bn:00083222v	[wn:00056930v]	http://babelnet.org/rdf/s00083222v	null
twins	52,57	bn:00078753n	[wn:10734394n]	http://babelnet.org/rdf/s00078753n	http://dbpedia.org/resource/Twin
hours	58,63	bn:00000127n	[wn:15227846n]	http://babelnet.org/rdf/s00000127n	http://dbpedia.org/resource/Hour
News	79,83	bn:00057546n	[wn:06681177n]	http://babelnet.org/rdf/s00057546n	http://dbpedia.org/resource/News
Cleveland , OH	84,98	bn:00019742n	[wn:09130714n]	http://babelnet.org/rdf/s00019742n	http://dbpedia.org/resource/Cleveland
