Man	0,3	bn:00001533n	[wn:10287213n]	http://babelnet.org/rdf/s00001533n	http://dbpedia.org/resource/Man
arrested	4,12	bn:00082728v	[wn:01215137v]	http://babelnet.org/rdf/s00082728v	null
accused	15,22	bn:00082249v	[wn:00842989v]	http://babelnet.org/rdf/s00082249v	null
shooting	26,34	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
old	44,47	bn:00107786a	[wn:01643620a]	http://babelnet.org/rdf/s00107786a	null
child	48,53	bn:00018345n	[wn:09917593n]	http://babelnet.org/rdf/s00018345n	http://dbpedia.org/resource/Minor_(law)
Columbus , GA	67,80	bn:00223727n	[]	http://babelnet.org/rdf/s00223727n	http://dbpedia.org/resource/Columbus,_Georgia
News	81,85	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	86,93	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	96,102	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
