Friends	0,7	bn:00036538n	[wn:10112591n]	http://babelnet.org/rdf/s00036538n	null
react	8,13	bn:00092421v	[wn:00717358v]	http://babelnet.org/rdf/s00092421v	null
teen	29,33	bn:00001480n	[wn:09772029n]	http://babelnet.org/rdf/s00001480n	null
killed	34,40	bn:00090103v	[wn:01407376v]	http://babelnet.org/rdf/s00090103v	null
possible	44,52	bn:00108829a	[wn:01821266a]	http://babelnet.org/rdf/s00108829a	null
revenge	53,60	bn:00067427n	[wn:01235258n]	http://babelnet.org/rdf/s00067427n	http://dbpedia.org/resource/Revenge
sho	61,64	bn:16240585n	[]	http://babelnet.org/rdf/s16240585n	http://dbpedia.org/resource/Sho_(board_game)
Columbus , GA	78,91	bn:00223727n	[]	http://babelnet.org/rdf/s00223727n	http://dbpedia.org/resource/Columbus,_Georgia
News	92,96	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	97,104	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	107,113	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
