Witnesses	0,9	bn:00046703n	[wn:10786033n]	http://babelnet.org/rdf/s00046703n	null
Teen	12,16	bn:00001480n	[wn:09772029n]	http://babelnet.org/rdf/s00001480n	null
accidentally	17,29	bn:00114102r	[wn:00040547r]	http://babelnet.org/rdf/s00114102r	null
shot	30,34	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
chest	38,43	bn:00018207n	[wn:05552607n]	http://babelnet.org/rdf/s00018207n	http://dbpedia.org/resource/Thorax
Gwinnett County	47,62	bn:03866377n	[]	http://babelnet.org/rdf/s03866377n	http://dbpedia.org/resource/Gwinnett_County,_Georgia
Columbus , GA	76,89	bn:00223727n	[]	http://babelnet.org/rdf/s00223727n	http://dbpedia.org/resource/Columbus,_Georgia
News	90,94	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	95,102	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	105,111	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
