Pregnant	0,8	bn:00040332n	[wn:14046202n]	http://babelnet.org/rdf/s00040332n	http://dbpedia.org/resource/Gestation
teen	9,13	bn:13817509n	[]	http://babelnet.org/rdf/s13817509n	null
found	14,19	bn:00088095v	[wn:00715239v]	http://babelnet.org/rdf/s00088095v	null
shot	20,24	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
death	28,33	bn:00025582n	[wn:07355491n]	http://babelnet.org/rdf/s00025582n	http://dbpedia.org/resource/Death
NW	37,39	bn:03611125n	[]	http://babelnet.org/rdf/s03611125n	http://dbpedia.org/resource/NW_postcode_area
Side	40,44	bn:00071437n	[wn:08102282n]	http://babelnet.org/rdf/s00071437n	null
man	47,50	bn:00001533n	[wn:10287213n]	http://babelnet.org/rdf/s00001533n	http://dbpedia.org/resource/Man
attempts	51,59	bn:00006997n	[wn:00773814n]	http://babelnet.org/rdf/s00006997n	http://dbpedia.org/resource/Attempt
suicide	60,67	bn:00070332n	[wn:00222485n]	http://babelnet.org/rdf/s00070332n	http://dbpedia.org/resource/Suicide
