David	0,5	bn:00025377n	[wn:10923700n]	http://babelnet.org/rdf/s00025377n	http://dbpedia.org/resource/David
killed	15,21	bn:00090098v	[wn:01323958v]	http://babelnet.org/rdf/s00090098v	null
men	29,32	bn:00001533n	[wn:10287213n]	http://babelnet.org/rdf/s00001533n	http://dbpedia.org/resource/Man
wounded	33,40	bn:00084149v	[wn:01793177v]	http://babelnet.org/rdf/s00084149v	null
alderman	49,57	bn:00002544n	[wn:09782397n]	http://babelnet.org/rdf/s00002544n	http://dbpedia.org/resource/Alderman
calls	58,63	bn:00084401v	[wn:00869393v]	http://babelnet.org/rdf/s00084401v	null
ambush	66,72	bn:00003300n	[wn:01246926n]	http://babelnet.org/rdf/s00003300n	http://dbpedia.org/resource/Ambush
assault weapon	80,94	bn:00869955n	[]	http://babelnet.org/rdf/s00869955n	http://dbpedia.org/resource/Assault_weapon
Brighton	98,106	bn:00013125n	[wn:08878533n]	http://babelnet.org/rdf/s00013125n	http://dbpedia.org/resource/Brighton
Park	107,111	bn:00060690n	[wn:08615149n]	http://babelnet.org/rdf/s00060690n	http://dbpedia.org/resource/Park
