men	2,5	bn:00044576n	[wn:02472293n]	http://babelnet.org/rdf/s00044576n	http://dbpedia.org/resource/Human
custody	9,16	bn:00024586n	[wn:13999663n]	http://babelnet.org/rdf/s00024586n	http://dbpedia.org/resource/Detention_(imprisonment)
connection	20,30	bn:00021902n	[wn:13791389n]	http://babelnet.org/rdf/s00021902n	null
Caruthersville , MO	34,53	bn:00380650n	[]	http://babelnet.org/rdf/s00380650n	http://dbpedia.org/resource/Caruthersville,_Missouri
nightclub	54,63	bn:00014419n	[wn:02931417n]	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub
News	75,79	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	82,89	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Cape Girardeau	90,104	bn:00723576n	[]	http://babelnet.org/rdf/s00723576n	http://dbpedia.org/resource/Cape_Girardeau,_Missouri
Carbondale	107,117	bn:00138608n	[]	http://babelnet.org/rdf/s00138608n	http://dbpedia.org/resource/Carbondale,_Illinois
Poplar	120,126	bn:00063571n	[wn:12731714n]	http://babelnet.org/rdf/s00063571n	null
Bluff	127,132	bn:00011602n	[wn:09224725n]	http://babelnet.org/rdf/s00011602n	null
