Home	0,4	bn:00000356n	[wn:03259505n, wn:08559508n]	http://babelnet.org/rdf/s00000356n	http://dbpedia.org/resource/Home
shot	5,9	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
multiple	10,18	bn:00107028a	[wn:02215977a]	http://babelnet.org/rdf/s00107028a	null
times	19,24	bn:00019848n	[wn:07309599n]	http://babelnet.org/rdf/s00019848n	null
girl	27,31	bn:00034453n	[wn:10129825n]	http://babelnet.org/rdf/s00034453n	http://dbpedia.org/resource/Girl
grazed	32,38	bn:00089036v	[wn:01608508v]	http://babelnet.org/rdf/s00089036v	null
stray bullet	42,54	bn:16389920n	[]	http://babelnet.org/rdf/s16389920n	http://dbpedia.org/resource/Stray_bullet
KSLA News 12	57,69	bn:01450961n	[]	http://babelnet.org/rdf/s01450961n	http://dbpedia.org/resource/KSLA
Shreveport , Louisiana	70,92	bn:00720468n	[]	http://babelnet.org/rdf/s00720468n	http://dbpedia.org/resource/Shreveport,_Louisiana
News	93,97	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	98,105	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	108,114	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
