began	5,10	bn:00083343v	[wn:00747640v]	http://babelnet.org/rdf/s00083343v	null
marijuana	16,25	bn:00015287n	[wn:02949691n]	http://babelnet.org/rdf/s00015287n	http://dbpedia.org/resource/Cannabis_(drug)
deal	26,30	bn:00014152n	[wn:01110274n]	http://babelnet.org/rdf/s00014152n	null
ended	31,36	bn:00087610v	[wn:01620854v]	http://babelnet.org/rdf/s00087610v	null
fatal	40,45	bn:00102827a	[wn:00993529a]	http://babelnet.org/rdf/s00102827a	null
shooting	46,54	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
stolen	60,66	bn:00094314v	[wn:02321757v]	http://babelnet.org/rdf/s00094314v	null
gun	67,70	bn:00042221n	[wn:03467984n]	http://babelnet.org/rdf/s00042221n	http://dbpedia.org/resource/Gun
detective	73,82	bn:00026633n	[wn:10009276n]	http://babelnet.org/rdf/s00026633n	http://dbpedia.org/resource/Detective
testifies	83,92	bn:00083245v	[wn:01015244v]	http://babelnet.org/rdf/s00083245v	null
