Teen	0,4	bn:00001480n	[wn:09772029n]	http://babelnet.org/rdf/s00001480n	null
suspect	5,12	bn:00103017a	[wn:01917594a]	http://babelnet.org/rdf/s00103017a	null
killed	13,19	bn:00090098v	[wn:01323958v]	http://babelnet.org/rdf/s00090098v	null
home invasion	27,40	bn:00044509n	[wn:00785482n]	http://babelnet.org/rdf/s00044509n	http://dbpedia.org/resource/Home_invasion
identified	41,51	bn:00089574v	[wn:00618878v]	http://babelnet.org/rdf/s00089574v	null
CBS News	54,62	bn:02944575n	[]	http://babelnet.org/rdf/s02944575n	http://dbpedia.org/resource/CBS_News
San Diego , CA	67,81	bn:00069101n	[wn:09065328n]	http://babelnet.org/rdf/s00069101n	http://dbpedia.org/resource/San_Diego
News	82,86	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Station	87,94	bn:00074049n	[wn:04306080n]	http://babelnet.org/rdf/s00074049n	null
Channel	102,109	bn:00017686n	[wn:03006398n]	http://babelnet.org/rdf/s00017686n	http://dbpedia.org/resource/Television_channel
