Police	0,6	bn:00022026n	[wn:08209687n]	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
seek	7,11	bn:00093452v	[wn:02240481v]	http://babelnet.org/rdf/s00093452v	null
suspect	12,19	bn:03641990n	[]	http://babelnet.org/rdf/s03641990n	http://dbpedia.org/resource/Suspect_(television)
hotel	23,28	bn:00044967n	[wn:03542333n]	http://babelnet.org/rdf/s00044967n	http://dbpedia.org/resource/Hotel
shooting	29,37	bn:00091585v	[wn:01003249v]	http://babelnet.org/rdf/s00091585v	null
WTOC	56,60	bn:01056314n	[]	http://babelnet.org/rdf/s01056314n	http://dbpedia.org/resource/WTOC_(AM)
TV	63,65	bn:00076373n	[wn:06277280n]	http://babelnet.org/rdf/s00076373n	http://dbpedia.org/resource/Television
Beaufort , SC	79,92	bn:00543653n	[]	http://babelnet.org/rdf/s00543653n	http://dbpedia.org/resource/Beaufort,_South_Carolina
News	95,99	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	102,109	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	112,118	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
