Sheriff	0,7	bn:00071038n	[wn:10589140n]	http://babelnet.org/rdf/s00071038n	http://dbpedia.org/resource/Sheriffs_in_the_United_States
old	19,22	bn:00107791a	[wn:00127137a]	http://babelnet.org/rdf/s00107791a	null
victims	29,36	bn:00067941n	[wn:00227595n]	http://babelnet.org/rdf/s00067941n	http://dbpedia.org/resource/Human_sacrifice
possible	40,48	bn:00108829a	[wn:01821266a]	http://babelnet.org/rdf/s00108829a	null
murder	49,55	bn:00032175n	[wn:00220522n]	http://babelnet.org/rdf/s00032175n	http://dbpedia.org/resource/Murder
suicide	58,65	bn:00070332n	[wn:00222485n]	http://babelnet.org/rdf/s00070332n	http://dbpedia.org/resource/Suicide
KXXV	68,72	bn:02311286n	[]	http://babelnet.org/rdf/s02311286n	http://dbpedia.org/resource/KXXV
TV News	75,82	bn:00057547n	[wn:06619850n]	http://babelnet.org/rdf/s00057547n	http://dbpedia.org/resource/News_program
News Channel	78,90	bn:00057559n	[wn:06683359n]	http://babelnet.org/rdf/s00057559n	http://dbpedia.org/resource/News_broadcasting
Channel 25	83,93	bn:00144354n	[]	http://babelnet.org/rdf/s00144354n	http://dbpedia.org/resource/Channel_25_(Mongolia)
Central Texas	96,109	bn:01683058n	[]	http://babelnet.org/rdf/s01683058n	http://dbpedia.org/resource/Central_Texas
News	110,114	bn:00047028n	[wn:06642138n]	http://babelnet.org/rdf/s00047028n	null
Weather	119,126	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Waco	131,135	bn:00566042n	[]	http://babelnet.org/rdf/s00566042n	http://dbpedia.org/resource/Waco,_Texas
Temple	138,144	bn:00076465n	[wn:04407435n]	http://babelnet.org/rdf/s00076465n	http://dbpedia.org/resource/Temple
