Teen	0,4	bn:00001480n	[wn:09772029n]	http://babelnet.org/rdf/s00001480n	null
dead	5,9	bn:00100948a	[wn:00095280a]	http://babelnet.org/rdf/s00100948a	null
injured	20,27	bn:00089751v	[wn:00069879v]	http://babelnet.org/rdf/s00089751v	null
following	28,37	bn:00088421v	[wn:01998432v]	http://babelnet.org/rdf/s00088421v	null
house party	38,49	bn:00045023n	[wn:07450229n]	http://babelnet.org/rdf/s00045023n	http://dbpedia.org/resource/House_party
shooting	50,58	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
WMC	61,64	bn:03265958n	[]	http://babelnet.org/rdf/s03265958n	http://dbpedia.org/resource/WMC_(AM)
Action	65,71	bn:00001127n	[wn:00037396n]	http://babelnet.org/rdf/s00001127n	null
News	72,76	bn:00057546n	[wn:06681177n]	http://babelnet.org/rdf/s00057546n	http://dbpedia.org/resource/News
Memphis , Tennessee	81,100	bn:03261736n	[]	http://babelnet.org/rdf/s03261736n	http://dbpedia.org/resource/Memphis,_Tennessee
