Juvenile	0,8	bn:00018345n	[wn:09917593n]	http://babelnet.org/rdf/s00018345n	http://dbpedia.org/resource/Minor_(law)
shooting	9,17	bn:00089349v	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
victim	18,24	bn:00079940n	[wn:10752093n]	http://babelnet.org/rdf/s00079940n	null
jailed	25,31	bn:00088673v	[wn:02494356v]	http://babelnet.org/rdf/s00088673v	null
following	32,41	bn:00082379v	[wn:02346895v]	http://babelnet.org/rdf/s00082379v	null
release	42,49	bn:00067023n	[wn:04073208n]	http://babelnet.org/rdf/s00067023n	http://dbpedia.org/resource/Release_(music)
hospital	55,63	bn:00044896n	[wn:03540595n]	http://babelnet.org/rdf/s00044896n	http://dbpedia.org/resource/Hospital
News	91,95	bn:00057546n	[wn:06681177n]	http://babelnet.org/rdf/s00057546n	http://dbpedia.org/resource/News
Weather	98,105	bn:00006808n	[wn:11524662n]	http://babelnet.org/rdf/s00006808n	http://dbpedia.org/resource/Weather
Sports	108,114	bn:00006759n	[wn:00523513n]	http://babelnet.org/rdf/s00006759n	http://dbpedia.org/resource/Athletics_(sport)
