005c325f97517f6a48194bc28bb1c50c	http://dbpedia.org/resource/Heath,_Ohio	http://dbpedia.org/resource/Ohio
005d6becaf8dcc56a9ce54cd1ea539dc	http://dbpedia.org/resource/Charlotte,_North_Carolina	http://dbpedia.org/resource/North_Carolina
009af06bc757be96bfe4cf6914eb58a6	null	http://dbpedia.org/resource/Louisiana
00a4747ab229a2ea49288743a55ab22b	http://dbpedia.org/resource/Menlo_Park,_California	http://dbpedia.org/resource/Maryland
01266ee0fc7a34f0dce0faf73da3fdc5	null	null
0150581547e5a07f716d173695ae05f2	http://dbpedia.org/resource/Youngstown,_Ohio	http://dbpedia.org/resource/Ohio
01f921643443a6b074594b2baf29ecd9	null	null
024c1ac4efd7f31498e4e19ed3cb7a8e	http://dbpedia.org/resource/Fayetteville,_North_Carolina	http://dbpedia.org/resource/North_Carolina
0284dbf9f58e066ec306ddf30f3b9fa4	http://dbpedia.org/resource/Corpus_Christi,_Texas	http://dbpedia.org/resource/Texas
02b125905d400f0278a4314d89fc1461	http://dbpedia.org/resource/Edmonton	http://dbpedia.org/resource/Virginia
02e278ddb2d52a796d111d5a1258b0ee	null	http://dbpedia.org/resource/Alabama
02e949e7ffe016f19aeb4df6a143f766	http://dbpedia.org/resource/Chicago	http://dbpedia.org/resource/Illinois
031340e9a344afbf84c32e44f8e56d53	http://dbpedia.org/resource/Murfreesboro,_Tennessee	http://dbpedia.org/resource/Tennessee
03919e6f22b37469b4ea9e34ba97dbb3	http://dbpedia.org/resource/Chicago	http://dbpedia.org/resource/Illinois
03e7afecfe303f864412f1bb19baecd4	null	http://dbpedia.org/resource/New_Jersey
04211fa3acbf57664fd9769c91534f8d	http://dbpedia.org/resource/Barack_Obama	null
042777348ff7e4ce187e9eaeeb5e93f4	http://dbpedia.org/resource/Shreveport,_Louisiana	http://dbpedia.org/resource/Louisiana
045f0d2eaadf00f31a49b6cb7328ba81	http://dbpedia.org/resource/Norfolk,_Virginia	http://dbpedia.org/resource/Virginia
050f247f9ddeecede5bd81aa31e1441c	http://dbpedia.org/resource/Phoenix,_Arizona	null
05286f31d5a79f190743cab9a2bf0a0a	http://dbpedia.org/resource/Indianapolis	http://dbpedia.org/resource/Indiana
053f19bc48cb978c75c46aa1b6584c21	null	http://dbpedia.org/resource/Michigan
0549ada988adbc73529ae7b16f1e0555	http://dbpedia.org/resource/Tulsa,_Oklahoma	http://dbpedia.org/resource/Oklahoma
05cc1208cdf8ddba433318e2aaadd3a6	http://dbpedia.org/resource/Chicago	http://dbpedia.org/resource/Illinois
05eaa32561a508781fd82c45a9c06b75	http://dbpedia.org/resource/Salinas,_California	http://dbpedia.org/resource/California
06418cf40505a70f547f17429da4571f	http://dbpedia.org/resource/North_Las_Vegas,_Nevada	http://dbpedia.org/resource/Nevada
06e26ef09963083a847be5bd49b561c0	http://dbpedia.org/resource/Paris	http://dbpedia.org/resource/Pennsylvania
06f1e6695c232e9c6650d8870e5d4c3e	http://dbpedia.org/resource/Princeton,_Kentucky	http://dbpedia.org/resource/Colorado
06f9aaef60922e2e4dd4fa6a527d81da	http://dbpedia.org/resource/Menlo_Park,_California	http://dbpedia.org/resource/Oklahoma
07494133b6fc9cc255b79dbff1eb3623	http://dbpedia.org/resource/Hong_Kong	http://dbpedia.org/resource/Washington,_D.C.
0773d2236933c7177c3f89a35ebd8264	http://dbpedia.org/resource/Greenville,_North_Carolina	http://dbpedia.org/resource/North_Carolina
07af37dc3ca51968e53261c5c2976f95	http://dbpedia.org/resource/Anthony,_Texas	http://dbpedia.org/resource/California
080a7b619d14738ea5f202dddf4344e7	http://dbpedia.org/resource/Memphis,_Tennessee	http://dbpedia.org/resource/Tennessee
0847f53db750cb1dbf9fdde2451824ad	null	null
0867f2224cf1abc49034b813a728c9e0	http://dbpedia.org/resource/Duluth,_Minnesota	http://dbpedia.org/resource/Minnesota
086fc99e79a002dee599a8de6319d809	http://dbpedia.org/resource/Metairie,_Louisiana	http://dbpedia.org/resource/Louisiana
0884be9ae9f27d48b463c381980c23e2	http://dbpedia.org/resource/Detroit	http://dbpedia.org/resource/New_York_City
092d932ed8a0c1f101f8b3eb74afd30b	http://dbpedia.org/resource/Menlo_Park,_California	http://dbpedia.org/resource/Virginia
0954ba0908a5db2c2c29dd908f459d18	http://dbpedia.org/resource/San_Antonio	http://dbpedia.org/resource/Texas
098346e542edab90d7057a8e594253d3	http://dbpedia.org/resource/St._Cloud,_Minnesota	http://dbpedia.org/resource/Minnesota
09ad4b70f8b253882bec950cea8bad6f	null	null
0a02649e1597f0a82c236bd0bc861d7c	null	http://dbpedia.org/resource/California
0a32ca4e3b970afcd54791fc3a425c79	null	null
0a3e49ad0467c6545e36d754cc08d312	http://dbpedia.org/resource/Marrero,_Louisiana	http://dbpedia.org/resource/Arkansas
0a76415713956371aa84aad7f7e483c3	null	http://dbpedia.org/resource/Wisconsin
0a840087a1b20f45b413c72219e0e1cd	http://dbpedia.org/resource/Atlanta	http://dbpedia.org/resource/Oklahoma
0abdfdc4795a7102a508dd89f3c7e98e	http://dbpedia.org/resource/Edmonton	null
0b0a3c8d1702abf11b678e524c7f5451	http://dbpedia.org/resource/Shively,_Kentucky	http://dbpedia.org/resource/Kentucky
0b62a55cbf568e08f5e39f7fec0ad77b	http://dbpedia.org/resource/Oak_Hill,_Alabama	http://dbpedia.org/resource/Alabama
0b8f4b843aaa08a1ab3c0fd1cc09cb74	http://dbpedia.org/resource/New_Orleans	http://dbpedia.org/resource/Washington_(state)
0b9be50d8474ffdd5634a0b06cfbfc37	http://dbpedia.org/resource/Columbus,_Ohio	http://dbpedia.org/resource/Ohio
0bd91382d9dabb36a37ee3f5f0db0ae1	http://dbpedia.org/resource/Memphis,_Tennessee	http://dbpedia.org/resource/Tennessee
0be1362e6d5ebb0d9b7674ff925d6198	http://dbpedia.org/resource/Tolland,_Connecticut	http://dbpedia.org/resource/Connecticut
0be96712c04bf8cdeb22c7f6cedf599c	null	http://dbpedia.org/resource/California
0bf3d80cc3b6ca047f2f8cfcded5ec41	http://dbpedia.org/resource/Houston	http://dbpedia.org/resource/Texas
0bf851ec512e0a3b3be87990201be289	http://dbpedia.org/resource/Mechanicsville,_Virginia	http://dbpedia.org/resource/Virginia
0c11f4e10ad1b2ec2973aace6ad17959	http://dbpedia.org/resource/Memphis,_Tennessee	http://dbpedia.org/resource/Arkansas
0c2d6d3a66ced23e9999bd155fa7cb5f	null	null
0cce0db802c5650b7773d8e9de82eb23	http://dbpedia.org/resource/Metairie,_Louisiana	http://dbpedia.org/resource/Louisiana
0cd85ebd008f68e54b1b04366fabfe43	http://dbpedia.org/resource/Tulsa,_Oklahoma	http://dbpedia.org/resource/Oklahoma
0cfa46780b61924dec00d34b02fca26d	http://dbpedia.org/resource/Columbus,_Ohio	http://dbpedia.org/resource/Ohio
0d11f09a14daca4ffb5c9034b2f6d920	http://dbpedia.org/resource/Youngstown,_Ohio	http://dbpedia.org/resource/Ohio
0d647fa6fb0a27762de370f18242c130	http://dbpedia.org/resource/Des_Moines,_Iowa	http://dbpedia.org/resource/South_Carolina
0db32aa28f98d8615854c671418357f8	http://dbpedia.org/resource/Menlo_Park,_California	http://dbpedia.org/resource/Illinois
0dbb3b907b47b1d7d0d6d52b9b95c08f	http://dbpedia.org/resource/Lawndale,_California	http://dbpedia.org/resource/California
0dc8672d03abce3a043f2b2516a3c67b	http://dbpedia.org/resource/Columbus,_Georgia	http://dbpedia.org/resource/Georgia_(U.S._state)
0dc8677675bd6bae22b0398238105a12	null	null
0dd89b2dd4118765e2764672035f5350	http://dbpedia.org/resource/Houston	http://dbpedia.org/resource/Texas
0e081a0b6549f94f606bc12fbb6314e9	http://dbpedia.org/resource/Anthony,_Texas	http://dbpedia.org/resource/Texas
0e35a2c9efb4f439bc46d8d90704c671	http://dbpedia.org/resource/Portland,_Oregon	http://dbpedia.org/resource/Oregon
0e8af2677d117c3c85d7c810968b72bd	http://dbpedia.org/resource/Kobryn	http://dbpedia.org/resource/Indiana
0e93cdeca0b92632122528bb233b7cc5	http://dbpedia.org/resource/Charlotte,_North_Carolina	http://dbpedia.org/resource/North_Carolina
0ed253ba0f3d81127a0ec9868b77fb6a	http://dbpedia.org/resource/New_York_City	http://dbpedia.org/resource/New_York_City
0fe6ca0ad28ac234254ccf2fc00b43ec	http://dbpedia.org/resource/Sammamish,_Washington	http://dbpedia.org/resource/Washington_(state)
1036203345499b4f68bb05ee7a7109d5	null	http://dbpedia.org/resource/Georgia_(U.S._state)
104cde0f89e30b6f185e0a8832a50e75	http://dbpedia.org/resource/Louisville,_Kentucky	http://dbpedia.org/resource/Kentucky
10fcc2cec4f4a8b99d9577521cf5f863	http://dbpedia.org/resource/Lake_Orion,_Michigan	http://dbpedia.org/resource/Michigan
119de713c9ed59b9b6aa3e197cf125fd	null	http://dbpedia.org/resource/Illinois
11a2dd0ca66a0e077b158da05bbc3c3d	http://dbpedia.org/resource/Dillon,_Montana	http://dbpedia.org/resource/Kentucky
11acec1f202b4f5c9d3820e9286abea2	http://dbpedia.org/resource/North_Charleston,_South_Carolina	http://dbpedia.org/resource/South_Carolina
11cb644de83ed10360cf4b2d29378df8	null	null
12696b841993b893643fd19976764115	http://dbpedia.org/resource/Houston	http://dbpedia.org/resource/Texas
126b7c467a3c249439167f7c620ceb45	http://dbpedia.org/resource/Twin_Falls,_Idaho	http://dbpedia.org/resource/Idaho
12845b3038749615f045183babdbc113	null	null
12b59b7a0c0fa619cbccd143195972ad	null	null
12cb9f2319c3a01709e26c07f8027835	http://dbpedia.org/resource/Austin,_Texas	http://dbpedia.org/resource/Texas
12d9b5aa38fca1bfa63113c9da59cd06	http://dbpedia.org/resource/Wichita,_Kansas	http://dbpedia.org/resource/Kansas
1321315f86084944d63990284c1778f9	http://dbpedia.org/resource/Memphis,_Tennessee	http://dbpedia.org/resource/Tennessee
136769f2cecef1b573af9516cb981eaf	http://dbpedia.org/resource/Jackson,_Mississippi	http://dbpedia.org/resource/Montana
1370af93221745087fb737d385328440	http://dbpedia.org/resource/Newark,_New_Jersey	http://dbpedia.org/resource/New_Jersey
1381915b698755f3561946f0964ca6f5	http://dbpedia.org/resource/Jacksonville,_Florida	http://dbpedia.org/resource/Florida
13a8d99b50abd093d7c2a0de05ebbaa8	http://dbpedia.org/resource/Dayton,_Ohio	http://dbpedia.org/resource/Ohio
1403eb502b1bdc566f4a6b884b28bf6d	null	http://dbpedia.org/resource/Kentucky
146c752b676db1effbf30e0114aa1276	http://dbpedia.org/resource/Charlotte,_North_Carolina	http://dbpedia.org/resource/North_Carolina
148591a80478f655787883a4dff12f2b	http://dbpedia.org/resource/Louisville,_Kentucky	http://dbpedia.org/resource/Kentucky
14e903c185a29de73a51118ff53fe526	http://dbpedia.org/resource/Jackson,_Tennessee	http://dbpedia.org/resource/Tennessee
1523768cedcd09949e82fe4b077722b0	http://dbpedia.org/resource/Fort_Worth,_Texas	http://dbpedia.org/resource/Texas
157d1726e8e8c19fde381249f7e911e4	http://dbpedia.org/resource/Peterson,_Iowa	http://dbpedia.org/resource/Utah
15a3b0f34b45c2c580fe09d2b438469c	http://dbpedia.org/resource/Kirby,_Texas	http://dbpedia.org/resource/Texas
15a65db91c6ca516715c62f7b3beb0f5	http://dbpedia.org/resource/Anthony,_Texas	http://dbpedia.org/resource/Arkansas
161cc2ef9844ff7e92f19798074ae1b1	null	null
166b72633618e65d0276537f30e7002e	http://dbpedia.org/resource/Washington,_D.C.	http://dbpedia.org/resource/Washington,_D.C.
16f445a92065c732b307c9f7b82a2e6e	http://dbpedia.org/resource/Hong_Kong	http://dbpedia.org/resource/Louisiana
17107aa9c69693cac8308f7ab3a7ce60	http://dbpedia.org/resource/Richmond,_Virginia	http://dbpedia.org/resource/Virginia
172fd4b6b49272cf1691c374deb2c710	null	null
17671bd4d2e6975d9bae749590ca2523	http://dbpedia.org/resource/Tulsa,_Oklahoma	http://dbpedia.org/resource/Oklahoma
17a32fb2479e9a589555ae9e76cdf501	http://dbpedia.org/resource/Houston	http://dbpedia.org/resource/Texas
17faec40b59abd39b2f21b1ea38a78dd	http://dbpedia.org/resource/Des_Moines,_Iowa	http://dbpedia.org/resource/Iowa
17fd0d283436120907d44df91e784384	http://dbpedia.org/resource/Elmhurst,_Illinois	http://dbpedia.org/resource/Illinois
181085666ac5ddcf11a2342f094050b3	http://dbpedia.org/resource/Orlando,_Florida	http://dbpedia.org/resource/Florida
184a57a0b259c566457ffc031c100f9d	http://dbpedia.org/resource/Philadelphia	http://dbpedia.org/resource/Pennsylvania
184f5450418547b0f829f8a34b6063c9	null	http://dbpedia.org/resource/Michigan
185fec3d03b9c91818aa307909ed92a7	http://dbpedia.org/resource/Denver	http://dbpedia.org/resource/Colorado
18e3d5107aed5bfa4057ee1d590a7422	http://dbpedia.org/resource/Wichita,_Kansas	http://dbpedia.org/resource/Kansas
1956e673b2e1d30d417943e3d4dfc937	http://dbpedia.org/resource/Charlotte,_North_Carolina	http://dbpedia.org/resource/North_Carolina
197f72a094ba0108924f6a5e341aef19	http://dbpedia.org/resource/Rialto,_California	http://dbpedia.org/resource/California
19a1225529ea2e644344ca2f85509c13	http://dbpedia.org/resource/Milwaukee	http://dbpedia.org/resource/Wisconsin
1a2df58ef321c7bb31ad3408ceb7ea73	http://dbpedia.org/resource/Kansas_City,_Missouri	http://dbpedia.org/resource/Missouri
1a3880ded8ba79b94e6c491bbd845252	http://dbpedia.org/resource/Menlo_Park,_California	null
1a45d73a21522536c411807219ed553e	http://dbpedia.org/resource/Tampa,_Florida	http://dbpedia.org/resource/Florida
1a7a41de19ad74ed45c6bf825a9f7d42	http://dbpedia.org/resource/El_Centro,_California	http://dbpedia.org/resource/California
1a8719c352dda8f7b4bdbe6d08e933c1	http://dbpedia.org/resource/Knoxville,_Tennessee	http://dbpedia.org/resource/Tennessee
1aa25723e8cca1765aed0649239a32d5	http://dbpedia.org/resource/Jackson,_Mississippi	http://dbpedia.org/resource/Mississippi
1b28e3e5c3ad0df41db05e2df8d42c12	http://dbpedia.org/resource/Denison,_Texas	http://dbpedia.org/resource/Pennsylvania
1b74363e5c0cc56f00f883cb0dd6908f	http://dbpedia.org/resource/Kolkata	http://dbpedia.org/resource/Missouri
1b8c12fb488407ecfbf953d78a034a47	null	null
1bbcfa801118986160ebc784a2dbf002	http://dbpedia.org/resource/Detroit	http://dbpedia.org/resource/New_York_City
1be2fabb69eda07cd9dc758d79bb59d6	http://dbpedia.org/resource/Brooklyn	http://dbpedia.org/resource/New_York_City
1bf5bc14a1863a15b6e366f127c471f5	http://dbpedia.org/resource/Manhattan	http://dbpedia.org/resource/Minnesota
1bf7d14238d0d8989aeab5deaa9be8a1	http://dbpedia.org/resource/Lexington,_Kentucky	http://dbpedia.org/resource/Kentucky
1c02a521dd1828570f68a516e71990b7	http://dbpedia.org/resource/Montgomery,_Alabama	http://dbpedia.org/resource/Alabama
1c6f791a8ff20e6ba7534df51c95cb6b	http://dbpedia.org/resource/Miami	http://dbpedia.org/resource/Florida
1c9a09150ef17870b5cc3978cbb854bf	http://dbpedia.org/resource/Huntington,_West_Virginia	http://dbpedia.org/resource/West_Virginia
1cd56f57cf8e8f7c9f83435cd0831bd4	http://dbpedia.org/resource/Guyton,_Georgia	http://dbpedia.org/resource/Georgia_(U.S._state)
1ce1347e8db675fce6052125cd27a88f	http://dbpedia.org/resource/Memphis,_Tennessee	http://dbpedia.org/resource/Tennessee
1ce5cf0e360fda06b45bcb2f49c09ea1	http://dbpedia.org/resource/Tampa,_Florida	http://dbpedia.org/resource/Florida
1d5d8fe07238ed9608c8a66aa6ef53ab	null	null
1d77801fd4af79eb8f7833bbd50798fe	http://dbpedia.org/resource/Detroit	http://dbpedia.org/resource/New_York_City
1e220eac93d180b53592f72f3d4a220c	http://dbpedia.org/resource/Edmonton	null
1e42eee3161357542b0f739b16b33855	http://dbpedia.org/resource/Raleigh,_North_Carolina	http://dbpedia.org/resource/North_Carolina
