11X0	city	http://dbpedia.org/resource/Hong_Kong
11X0	state	http://dbpedia.org/resource/Georgia_(U.S._state)
11X1	city	http://dbpedia.org/resource/Jackson,_Tennessee
11X1	state	http://dbpedia.org/resource/Tennessee
11X0	city	http://dbpedia.org/resource/Jackson,_Tennessee
12	city	http://dbpedia.org/resource/Edmonton
12	state	http://dbpedia.org/resource/Virginia
13	city	http://dbpedia.org/resource/Chicago
13	state	http://dbpedia.org/resource/Illinois
14	city	http://dbpedia.org/resource/Dania_Beach,_Florida
14	state	http://dbpedia.org/resource/Florida
15	city	http://dbpedia.org/resource/Silerton,_Tennessee
15	state	http://dbpedia.org/resource/Tennessee
16	city	http://dbpedia.org/resource/Raleigh,_North_Carolina
16	state	http://dbpedia.org/resource/North_Carolina
17	city	http://dbpedia.org/resource/Fort_Lauderdale,_Florida
17	state	http://dbpedia.org/resource/Virginia
18X0	city	http://dbpedia.org/resource/Birmingham,_Alabama
18X0	state	http://dbpedia.org/resource/Alabama
18X1	city	http://dbpedia.org/resource/Los_Angeles
18X1	state	http://dbpedia.org/resource/Illinois
18X0	city	http://dbpedia.org/resource/Vanceburg,_Kentucky
18X0	state	http://dbpedia.org/resource/Kentucky
19	city	http://dbpedia.org/resource/Lynchburg,_Virginia
110	city	http://dbpedia.org/resource/Philadelphia
110	state	http://dbpedia.org/resource/Pennsylvania
111	state	http://dbpedia.org/resource/Washington_(state)
112	city	http://dbpedia.org/resource/Corpus_Christi,_Texas
112	state	http://dbpedia.org/resource/Texas
113	state	http://dbpedia.org/resource/Kentucky
114	city	http://dbpedia.org/resource/Portola,_California
114	state	http://dbpedia.org/resource/Nevada
114	city	http://dbpedia.org/resource/Portola,_California
114	state	http://dbpedia.org/resource/Nevada
115	city	http://dbpedia.org/resource/Phoenix,_Arizona
115	state	http://dbpedia.org/resource/Texas
116	city	http://dbpedia.org/resource/Texarkana,_Arkansas
116	state	http://dbpedia.org/resource/Arkansas
117	city	http://dbpedia.org/resource/Melbourne
117	state	http://dbpedia.org/resource/Virginia
118	state	http://dbpedia.org/resource/Kansas
119	city	http://dbpedia.org/resource/Fort_Lauderdale,_Florida
119	state	http://dbpedia.org/resource/Florida
120	city	http://dbpedia.org/resource/Detroit
120	state	http://dbpedia.org/resource/New_York_City
121	city	http://dbpedia.org/resource/Lago,_Texas
121	state	http://dbpedia.org/resource/Texas
122	city	http://dbpedia.org/resource/Oakland,_California
122	state	http://dbpedia.org/resource/California
123	city	http://dbpedia.org/resource/Lauderhill,_Florida
123	state	http://dbpedia.org/resource/Florida
123	city	http://dbpedia.org/resource/Lauderhill,_Florida
123	state	http://dbpedia.org/resource/Florida
124	city	http://dbpedia.org/resource/Allentown,_Pennsylvania
124	state	http://dbpedia.org/resource/Pennsylvania
125	city	http://dbpedia.org/resource/Phoenix,_Arizona
126	city	http://dbpedia.org/resource/Charlotte,_North_Carolina
126	state	http://dbpedia.org/resource/North_Carolina
126	city	http://dbpedia.org/resource/Fayetteville,_North_Carolina
126	state	http://dbpedia.org/resource/North_Carolina
127	city	http://dbpedia.org/resource/Menlo_Park,_California
127	state	http://dbpedia.org/resource/Maryland
128	city	http://dbpedia.org/resource/Houston
128	state	http://dbpedia.org/resource/Texas
129	city	http://dbpedia.org/resource/Goldsboro,_North_Carolina
129	state	http://dbpedia.org/resource/North_Carolina
130X0	city	http://dbpedia.org/resource/Atlanta
130X0	state	http://dbpedia.org/resource/Georgia_(U.S._state)
130X1	city	http://dbpedia.org/resource/Des_Moines,_Iowa
130X1	state	http://dbpedia.org/resource/Georgia_(U.S._state)
130X2	city	http://dbpedia.org/resource/Des_Moines,_Iowa
130X2	state	http://dbpedia.org/resource/Georgia_(U.S._state)
131X1	city	http://dbpedia.org/resource/North_Charleston,_South_Carolina
131X1	state	http://dbpedia.org/resource/South_Carolina
131X0	state	http://dbpedia.org/resource/Missouri
133	city	http://dbpedia.org/resource/Lamesa,_Texas
133	state	http://dbpedia.org/resource/Texas
133	city	http://dbpedia.org/resource/Lamesa,_Texas
133	state	http://dbpedia.org/resource/Texas
134	city	http://dbpedia.org/resource/Jacksonville,_Florida
134	state	http://dbpedia.org/resource/Florida
135	city	http://dbpedia.org/resource/Richmond,_Virginia
135	state	http://dbpedia.org/resource/Rhode_Island
136X0	city	http://dbpedia.org/resource/Des_Moines,_Iowa
136X0	state	http://dbpedia.org/resource/Alabama
136X1	city	http://dbpedia.org/resource/Des_Moines,_Iowa
136X1	state	http://dbpedia.org/resource/Georgia_(U.S._state)
136X2	city	http://dbpedia.org/resource/Mobile,_Alabama
137X1	city	http://dbpedia.org/resource/Richmond,_Virginia
137X1	state	http://dbpedia.org/resource/Virginia
137X0	city	http://dbpedia.org/resource/Tavares,_Florida
137X0	state	http://dbpedia.org/resource/Florida
138X1	city	http://dbpedia.org/resource/Oklahoma_City
138X1	state	http://dbpedia.org/resource/Oklahoma
138X0	city	http://dbpedia.org/resource/Oklahoma_City
138X0	state	http://dbpedia.org/resource/Oklahoma
138X0	city	http://dbpedia.org/resource/Oklahoma_City
138X0	state	http://dbpedia.org/resource/Oklahoma
139	city	http://dbpedia.org/resource/Bluefield,_Virginia
139	state	http://dbpedia.org/resource/Minnesota
141	city	http://dbpedia.org/resource/Memphis,_Tennessee
141	state	http://dbpedia.org/resource/Tennessee
142	city	http://dbpedia.org/resource/Fayetteville,_North_Carolina
143	city	http://dbpedia.org/resource/Toledo,_Ohio
143	state	http://dbpedia.org/resource/Ohio
144X0	city	http://dbpedia.org/resource/North_Liberty,_Iowa
144X0	state	http://dbpedia.org/resource/Iowa
144X1	city	http://dbpedia.org/resource/Phoenix,_Arizona
144X1	state	http://dbpedia.org/resource/Arizona
145	city	http://dbpedia.org/resource/El_Dorado
145	state	http://dbpedia.org/resource/Nevada
146	city	http://dbpedia.org/resource/Louisville,_Kentucky
146	state	http://dbpedia.org/resource/Kentucky
146	city	http://dbpedia.org/resource/Randall,_Iowa
146	state	http://dbpedia.org/resource/Iowa
147	city	http://dbpedia.org/resource/North_Charleston,_South_Carolina
147	state	http://dbpedia.org/resource/South_Carolina
148	city	http://dbpedia.org/resource/Allentown,_Pennsylvania
148	state	http://dbpedia.org/resource/Pennsylvania
149	state	http://dbpedia.org/resource/California
150	city	http://dbpedia.org/resource/Menlo_Park,_California
151	state	http://dbpedia.org/resource/California
152	city	http://dbpedia.org/resource/Columbus,_Georgia
152	state	http://dbpedia.org/resource/Georgia_(U.S._state)
153	city	http://dbpedia.org/resource/Melbourne
153	state	http://dbpedia.org/resource/Virginia
154	state	http://dbpedia.org/resource/California
155	city	http://dbpedia.org/resource/Shreveport,_Louisiana
155	state	http://dbpedia.org/resource/Louisiana
156	city	http://dbpedia.org/resource/Plaquemine,_Louisiana
156	state	http://dbpedia.org/resource/Louisiana
157	city	http://dbpedia.org/resource/Brooklyn
157	state	http://dbpedia.org/resource/New_York_City
158	city	http://dbpedia.org/resource/Austin,_Texas
158	state	http://dbpedia.org/resource/Texas
159	city	http://dbpedia.org/resource/Dauphin_Island,_Alabama
159	state	http://dbpedia.org/resource/Alabama
160X0	city	http://dbpedia.org/resource/Chicago
160X0	state	http://dbpedia.org/resource/Illinois
