1381915b698755f3561946f0964ca6f5	2ba6aacf5702e28c80ad3aee3715995d	0.19802254
1381915b698755f3561946f0964ca6f5	80134e96621cf44925056a9561ef156d	0.14179827
1381915b698755f3561946f0964ca6f5	627b244fd38d193d6baf302d3b0ce50f	0.10243641
1381915b698755f3561946f0964ca6f5	2ac2615768bc5f40428b22965c970a46	0.141841
1381915b698755f3561946f0964ca6f5	a25a4b473ecd006187668d544b0c6edb	0.1220375
1381915b698755f3561946f0964ca6f5	ae30f9c4207bc4425a69377d2d251509	0.118998975
1381915b698755f3561946f0964ca6f5	e90758cb69702d3827cb49faa673f101	0.16758755
1381915b698755f3561946f0964ca6f5	a967ec888ec5f5a295c47536cdb330d5	0.11672939
1381915b698755f3561946f0964ca6f5	0a02649e1597f0a82c236bd0bc861d7c	0.11300619
1381915b698755f3561946f0964ca6f5	d4b5aae1a56ce1a7b11a53738da1565d	0.16250452
6eae8582910765214674194936ecf162	2d857912c32b84bd370264e87622bd5d	0.13166468
6eae8582910765214674194936ecf162	e70ebb4c8f21ed3b7fb4cbb8c6f1e899	0.14669201
6eae8582910765214674194936ecf162	9bb471d00a9a1f05c8600437d99489bf	0.110825196
342587d3ca9285925fef0e3613525f61	7c6cdbdf972be56f87195448dfa5d8b7	0.12220505
342587d3ca9285925fef0e3613525f61	c5f23c25d7d5c7582f085af4c44b912d	0.100886345
342587d3ca9285925fef0e3613525f61	a230e356eb698660f375f3c3672cae54	0.12606888
342587d3ca9285925fef0e3613525f61	388a8e648137d1cda5c59952232e5584	0.12683964
342587d3ca9285925fef0e3613525f61	6de690ea25cf2abe98000fa635395c0e	0.12592587
342587d3ca9285925fef0e3613525f61	5e220ae70836c94b07c9727e2ecd469d	0.10717104
342587d3ca9285925fef0e3613525f61	0c2d6d3a66ced23e9999bd155fa7cb5f	0.13091472
342587d3ca9285925fef0e3613525f61	fde737674bc321f68f4598447f1d144c	0.14327127
342587d3ca9285925fef0e3613525f61	d61378777a691afc7ad61ef73afdd889	0.13022982
342587d3ca9285925fef0e3613525f61	e5973faf47fe1f58eee39d28f695d987	0.114915
342587d3ca9285925fef0e3613525f61	4406703f1f67431001470571d330b9f9	0.10322711
ab21b610dde919cf88cd138f6efe31c9	a07b00009c1a093cb91354e7400a49ad	0.59637696
ab21b610dde919cf88cd138f6efe31c9	dca005ec9d3749f10f37f9eef5cabb3e	0.11123046
ab21b610dde919cf88cd138f6efe31c9	98c1f276fecba054a0c799b04f4ff177	0.1456215
ab21b610dde919cf88cd138f6efe31c9	789c755a44b7dd7a1e3958d3c900d1a2	0.11123046
ab21b610dde919cf88cd138f6efe31c9	658bd26c13c0d6f365462c19ea7df065	0.16744788
ab21b610dde919cf88cd138f6efe31c9	f9f4aefbed0d655d54dc100c72912dd8	0.14852291
ab21b610dde919cf88cd138f6efe31c9	6c08dd7cda1325da5022e39c07d1a06c	0.4264265
ab21b610dde919cf88cd138f6efe31c9	4cc3ba460dfc692fa7368a47ab2892c1	0.11123046
ab21b610dde919cf88cd138f6efe31c9	669252840f334c3676a45b84eb02e11c	0.11965114
5a411812976fd18698294d022aa8123b	0e93cdeca0b92632122528bb233b7cc5	0.7439456
5a411812976fd18698294d022aa8123b	4c04cf70bda97fe4ae88d47619f1bd14	0.124478444
