11	http://dbpedia.org/resource/Hong_Kong	http://dbpedia.org/resource/Georgia_(U.S._state)	ef3302ce7bee9b77931604f79fd017c7	2017-Jan-19	2017-Jan-05
11	http://dbpedia.org/resource/Jackson,_Tennessee	null	c0e2bae6c08028e6902e2446b242efbe	2017-Jan-06	2017-Jan-06
12	http://dbpedia.org/resource/Edmonton	http://dbpedia.org/resource/Virginia	02b125905d400f0278a4314d89fc1461	2017-Jan-23	2017-Jan-22
13	http://dbpedia.org/resource/Chicago	http://dbpedia.org/resource/Illinois	42212d43d66989545dc772c225172497	2017-Jan-25	2017-Jan-24
14	http://dbpedia.org/resource/Dania_Beach,_Florida	http://dbpedia.org/resource/Florida	e01284c6dc303417d44633a26de360ed	2017-Jan-07	null
15	http://dbpedia.org/resource/Silerton,_Tennessee	http://dbpedia.org/resource/Tennessee	348fe0ed34d2d4fda15a45bacf93ff58	2017-Feb-05	2017-Feb-05
16	http://dbpedia.org/resource/Raleigh,_North_Carolina	http://dbpedia.org/resource/North_Carolina	6a715be2db1549da62688faf712702a0	2017-Jan-31	2017-Jan-31
17	http://dbpedia.org/resource/Fort_Lauderdale,_Florida	http://dbpedia.org/resource/Virginia	43466606e6b68d1294388d80e006f88c	2017-Jan-06	2017-Jan-02
18	http://dbpedia.org/resource/Los_Angeles	http://dbpedia.org/resource/Illinois	b5ef4da56bc3cfa03ba8e881b95d1941	2017-Jan-03	2017-Jan-02
18	http://dbpedia.org/resource/Vanceburg,_Kentucky	http://dbpedia.org/resource/Kentucky	6ad793242e7e63c98aafdaf1110db71d	2017-Feb-08	2017-Feb-07
19	http://dbpedia.org/resource/Lynchburg,_Virginia	null	b2d23ebc1eec4a64924713cbd3a0a005	2017-Jan-24	2017-Jan-20
110	http://dbpedia.org/resource/Philadelphia	http://dbpedia.org/resource/Pennsylvania	61f28418e3be57dc235a073371e91775	2017-Mar-05	2017-Mar-05
111	null	http://dbpedia.org/resource/Washington_(state)	ef61a44d8279876e3d9b267474e2e5e2	2017-Mar-07	2017-Mar-06
112	http://dbpedia.org/resource/Corpus_Christi,_Texas	http://dbpedia.org/resource/Texas	2b88f08d293a03b1fdf29c99e63ab8e3	2017-Feb-01	null
113	null	http://dbpedia.org/resource/Kentucky	79299bf66025d4361c4b2c044066e0b4	2017-Mar-21	2017-Mar-21
114	http://dbpedia.org/resource/Portola,_California	http://dbpedia.org/resource/Nevada	35e1813cb250a600c998df250f1d7cb7	2017-Mar-03	2017-Feb-26
114	http://dbpedia.org/resource/Portola,_California	http://dbpedia.org/resource/Nevada	d276795d8925947a0f3ffabb4c37f516	2017-Mar-03	2017-Feb-26
114	http://dbpedia.org/resource/Reno,_Nevada	http://dbpedia.org/resource/Nevada	a212420b8d7c079bd385ff4dba9fea86	2017-Jan-14	2017-Jan-14
115	http://dbpedia.org/resource/Phoenix,_Arizona	http://dbpedia.org/resource/Texas	9da03b1beaf1d6090d75350cfa017a65	2017-Feb-22	2017-Feb-22
116	http://dbpedia.org/resource/Texarkana,_Arkansas	http://dbpedia.org/resource/Arkansas	d61378777a691afc7ad61ef73afdd889	2017-Feb-20	2017-Feb-18
117	http://dbpedia.org/resource/Melbourne	http://dbpedia.org/resource/Virginia	61ec1c21b4c7d08cf6c32ab202bc506f	2017-Feb-27	2017-Feb-27
