223e6eff76b9936233062b5d829aa731	00a4747ab229a2ea49288743a55ab22b	0.11335761
223e6eff76b9936233062b5d829aa731	f8baa0ee701fe23dbd9e5b0daa69de58	0.12283889
223e6eff76b9936233062b5d829aa731	c05d7327876f360d6bb7b67c92d56f87	0.11290658
223e6eff76b9936233062b5d829aa731	5560cfc0e8bc70725c2163009ed3f007	0.120198004
223e6eff76b9936233062b5d829aa731	7858fd55016d1fffcc77f8946b05600f	0.1276167
223e6eff76b9936233062b5d829aa731	b23c30b7cf96a0da6584b804dd6f2ca2	0.13274707
223e6eff76b9936233062b5d829aa731	967eed40d7ab4de7d247ed97a9d753a2	0.11365749
223e6eff76b9936233062b5d829aa731	76f624c337bb29a48d4c3ba12faa4df2	0.11324092
223e6eff76b9936233062b5d829aa731	4c61add3918860c9dc2e71b6f7091c5d	0.103961945
223e6eff76b9936233062b5d829aa731	e7b082b69ecfe1ff0bc4c408d666cd7a	0.11365749
223e6eff76b9936233062b5d829aa731	ca49be066ece6c0ba7c4428a86dcfd6a	0.114942804
223e6eff76b9936233062b5d829aa731	380197129c450db2203e4f2e3628e133	0.10036713
223e6eff76b9936233062b5d829aa731	bbd05ccbb85363fca9cdefb16ac353ff	0.2006418
223e6eff76b9936233062b5d829aa731	053f19bc48cb978c75c46aa1b6584c21	0.119225144
223e6eff76b9936233062b5d829aa731	0dc8677675bd6bae22b0398238105a12	0.18027513
223e6eff76b9936233062b5d829aa731	ea781ee5a57a46b285d834708fee8c0d	0.12706462
9bb471d00a9a1f05c8600437d99489bf	5d2e04478f5431b181498e0bf6001e5c	0.29358777
9bb471d00a9a1f05c8600437d99489bf	66e442e1c8da03f7e65959d293c6f103	0.18320073
9bb471d00a9a1f05c8600437d99489bf	9ccea2d35a5ebe9b40c4f1428cd47b33	0.2505879
9bb471d00a9a1f05c8600437d99489bf	06418cf40505a70f547f17429da4571f	0.19704702
9bb471d00a9a1f05c8600437d99489bf	f6d78372c45ec7301a230763d126114e	0.2546906
9bb471d00a9a1f05c8600437d99489bf	024c1ac4efd7f31498e4e19ed3cb7a8e	0.111129396
9bb471d00a9a1f05c8600437d99489bf	91df69f9900869fecd8232474171d9e0	0.100280665
e30e8a09678b9e9fdd948acb05fc726e	81d30874de71b24b34f18e7bafb4cf4d	0.103628024
e30e8a09678b9e9fdd948acb05fc726e	f2298ff53bfd1332ee67598371994c03	0.27443492
e30e8a09678b9e9fdd948acb05fc726e	ccbac0e8feacc0f2ea50434a49398b58	0.12665947
e30e8a09678b9e9fdd948acb05fc726e	24db181b64dadbf4badbb6c2dbe77617	0.24981415
e30e8a09678b9e9fdd948acb05fc726e	f6013eaba6b4c70df41c5ed53f52b197	0.13234095
e30e8a09678b9e9fdd948acb05fc726e	ad1fd8e27e52b2e0c8e12194138a21df	0.27133644
05286f31d5a79f190743cab9a2bf0a0a	8ca9b24aa42d06832cb6729361901b89	0.11253735
05286f31d5a79f190743cab9a2bf0a0a	4badcfa201c445ed57b1c3b97d629ef4	0.15274246
05286f31d5a79f190743cab9a2bf0a0a	f9f9b3e51e78f3389ea7e04450b2bfe9	0.114551365
05286f31d5a79f190743cab9a2bf0a0a	8a2bf1dfb23e872559aaf75f86979d8a	0.12011661
05286f31d5a79f190743cab9a2bf0a0a	524bc3698cf27498c09cc8d6a7847b74	0.10678944
05286f31d5a79f190743cab9a2bf0a0a	670c2ee9038ff32befc0b3636428b257	0.1117373
05286f31d5a79f190743cab9a2bf0a0a	9c2cd2333364b4302356fb0167038cd8	0.109360754
05286f31d5a79f190743cab9a2bf0a0a	fc46b8756188ddebdce2caed7d0a1b58	0.11097473
05286f31d5a79f190743cab9a2bf0a0a	ca55db8bfadbfb4b1f911f7910bd41eb	0.121057324
05286f31d5a79f190743cab9a2bf0a0a	ac8040697b880d1e050737fc843136f3	0.11156147
05286f31d5a79f190743cab9a2bf0a0a	6a715be2db1549da62688faf712702a0	0.10374915
05286f31d5a79f190743cab9a2bf0a0a	721a658799c44579b97a10c131f6a5df	0.107635126
05286f31d5a79f190743cab9a2bf0a0a	fc09c8879af21c560a1a07542da03928	0.11383777
05286f31d5a79f190743cab9a2bf0a0a	956504745fbf4abd89825c65c5389ddc	0.11959215
05286f31d5a79f190743cab9a2bf0a0a	b9e45b83ac99f8bc4901d54715d758be	0.10343601
05286f31d5a79f190743cab9a2bf0a0a	c6c30bd742014fc2d051a7a8ed6afd16	0.11852996
05286f31d5a79f190743cab9a2bf0a0a	b63bbf2e505dfdc9f8b74926b3ab7610	0.111971684
05286f31d5a79f190743cab9a2bf0a0a	73d5ea2420d0f907be54391a9500f2e8	0.11836404
05286f31d5a79f190743cab9a2bf0a0a	2c30c95630927639fe0108bd8de37d0b	0.100152954
05286f31d5a79f190743cab9a2bf0a0a	77ed14ee5edde74ffa72b90f472ce4e2	0.106400885
05286f31d5a79f190743cab9a2bf0a0a	80bc2f5e463ddf7152d41804a8e02017	0.13031848
05286f31d5a79f190743cab9a2bf0a0a	7858fd55016d1fffcc77f8946b05600f	0.1114226
