01643620-a	0.0	0.0	0.0	0.0
10129825-n	0.0	0.0	0.0	0.0
02247977-v	0.0	0.0	0.0	0.0
01405044-v	0.0	0.0	0.0	0.0
00123783-n	0.0	0.0	0.0	0.0
02821627-n	0.0	0.0	0.0	0.0
04587648-n	0.0	0.0	0.0	0.0
13508183-n	0.0	0.0	0.0	0.0
01009240-v	0.0	0.0	0.0	0.0
02916350-n	0.0	0.0	0.0	0.0
02016523-v	0.0	0.0	0.0	0.0
03259505-n	0.0	0.0	0.0	0.0
09992837-n	0.0	0.0	0.0	0.0
05560787-n	2.0	0.0	0.0	0.0
02169702-v	0.0	0.0	0.0	0.0
00913065-v	0.0	0.0	0.0	0.0
00122661-n	0.0	0.0	2.0	0.0
10278128-n	0.0	0.0	0.0	0.0
00594621-v	0.0	0.0	0.0	0.0
03544360-n	0.0	0.0	0.0	0.0
00432572-v	0.0	2.0	0.0	0.0
08209687-n	0.0	0.0	0.0	0.0
00339934-v	0.0	0.0	0.0	0.0
00493460-a	0.0	0.0	0.0	0.0
13741022-n	0.0	0.0	0.0	0.0
02852523-n	0.0	0.0	0.0	0.0
04334599-n	0.0	0.0	0.0	0.0
00823350-a	0.0	0.0	0.0	0.0
09918248-n	0.0	0.0	0.0	0.0
10141590-n	0.0	0.0	0.0	0.0
00014742-v	0.0	0.0	0.0	0.0
00028270-n	0.0	0.0	0.0	0.0
02023107-v	0.0	0.0	0.0	0.0
00591755-v	0.0	0.0	0.0	0.0
03540595-n	0.0	0.0	0.0	0.0
10020890-n	0.0	0.0	0.0	0.0
00188137-r	0.0	0.0	0.0	0.0
00004722-r	0.0	0.0	0.0	0.0
02681795-v	0.0	0.0	0.0	0.0
02652494-v	0.0	0.0	0.0	0.0
08649345-n	0.0	0.0	0.0	0.0
00590366-v	0.0	0.0	0.0	0.0
00632236-v	0.0	0.0	0.0	0.0
02122164-v	0.0	0.0	0.0	0.0
02248465-v	0.0	0.0	0.0	0.0
02971691-n	0.0	0.0	0.0	0.0
05563266-n	0.0	0.0	0.0	0.0
06159473-n	0.0	0.0	0.0	0.0
03399852-n	0.0	0.0	0.0	0.0
05833840-n	0.0	0.0	0.0	0.0
08078020-n	0.0	0.0	0.0	0.0
01123148-a	0.0	0.0	0.0	0.0
10665698-n	0.0	0.0	0.0	0.0
01126841-a	0.0	0.0	0.0	0.0
01771535-v	0.0	0.0	0.0	0.0
01049210-a	0.0	0.0	0.0	0.0
14285662-n	16.0	0.0	0.0	0.0
01652380-a	0.0	0.0	0.0	0.0
07308889-n	0.0	0.0	5.0	0.0
00633864-n	0.0	0.0	0.0	0.0
00765649-v	0.0	0.0	0.0	0.0
00048858-a	0.0	0.0	0.0	0.0
05816287-n	0.0	0.0	2.0	0.0
01028748-v	0.0	0.0	0.0	0.0
00048739-r	0.0	0.0	0.0	0.0
10638385-n	0.0	0.0	0.0	0.0
00665886-v	0.0	0.0	0.0	0.0
01137138-v	4.0	0.0	0.0	0.0
00784342-v	0.0	0.0	0.0	0.0
10317007-n	0.0	0.0	0.0	0.0
09762101-n	0.0	0.0	0.0	0.0
15148467-n	0.0	0.0	0.0	0.0
08614632-n	0.0	0.0	0.0	0.0
15164570-n	0.0	0.0	0.0	0.0
15167027-n	0.0	0.0	0.0	0.0
07248801-n	0.0	0.0	0.0	0.0
00345761-v	0.0	0.0	0.0	0.0
00251408-r	0.0	0.0	0.0	0.0
01207609-n	0.0	0.0	2.0	0.0
07747607-n	0.0	0.0	0.0	0.0
08546183-n	0.0	0.0	0.0	0.0
10005548-n	0.0	0.0	0.0	0.0
01033527-v	0.0	0.0	0.0	0.0
05121418-n	0.0	0.0	0.0	0.0
07942152-n	0.0	0.0	0.0	0.0
02627934-v	0.0	0.0	0.0	0.0
14083790-n	2.0	0.0	0.0	0.0
00519333-n	0.0	0.0	0.0	0.0
14410605-n	0.0	0.0	0.0	0.0
09917593-n	0.0	0.0	0.0	0.0
02716165-v	0.0	0.0	0.0	0.0
10399491-n	0.0	0.0	0.0	0.0
06656408-n	0.0	0.0	0.0	0.0
02134397-a	0.0	0.0	0.0	0.0
15234764-n	0.0	0.0	0.0	0.0
10287213-n	0.0	0.0	0.0	0.0
02009433-v	0.0	0.0	0.0	0.0
03425092-n	0.0	0.0	0.0	0.0
00956131-a	0.0	0.0	0.0	0.0
00987071-v	0.0	0.0	0.0	0.0
13963192-n	0.0	0.0	0.0	0.0
02697120-v	0.0	0.0	0.0	0.0
06333653-n	0.0	0.0	0.0	0.0
10752093-n	0.0	0.0	0.0	0.0
00967625-v	0.0	0.0	0.0	0.0
00120784-a	0.0	0.0	0.0	0.0
02075462-v	0.0	0.0	0.0	0.0
08645963-n	0.0	0.0	0.0	0.0
00690614-v	0.0	0.0	0.0	0.0
00142407-a	0.0	0.0	0.0	0.0
02058794-a	0.0	0.0	0.0	0.0
10014939-n	0.0	0.0	0.0	0.0
02298160-v	0.0	0.0	0.0	0.0
14008806-n	0.0	0.0	0.0	0.0
00007015-r	0.0	0.0	0.0	0.0
06455138-n	0.0	0.0	0.0	0.0
15155220-n	0.0	0.0	0.0	0.0
01552419-a	0.0	0.0	0.0	0.0
00029378-n	0.0	0.0	6.0	0.0
01969150-a	0.0	0.0	0.0	0.0
02609764-v	0.0	0.0	0.0	0.0
15194739-n	0.0	0.0	0.0	0.0
00697589-v	0.0	0.0	0.0	0.0
01345109-v	0.0	0.0	0.0	0.0
00100082-r	0.0	0.0	0.0	0.0
14538472-n	2.0	0.0	0.0	0.0
13303315-n	0.0	0.0	0.0	0.0
13742573-n	0.0	0.0	0.0	0.0
00069879-v	16.0	0.0	0.0	0.0
08615638-n	0.0	0.0	0.0	0.0
02756601-n	0.0	0.0	0.0	0.0
01020005-v	0.0	0.0	0.0	0.0
00457355-a	0.0	0.0	0.0	0.0
08548733-n	0.0	0.0	0.0	0.0
00872107-n	0.0	0.0	0.0	0.0
14539268-n	0.0	0.0	0.0	0.0
13968092-n	0.0	0.0	0.0	0.0
06272803-n	0.0	0.0	0.0	0.0
00120574-a	0.0	0.0	0.0	0.0
08663156-n	0.0	0.0	0.0	0.0
02077656-v	0.0	0.0	0.0	0.0
00768701-n	0.0	0.0	0.0	0.0
02218173-v	0.0	0.0	0.0	0.0
13386614-n	0.0	0.0	0.0	0.0
07295629-n	0.0	0.0	2.0	0.0
10372373-n	0.0	0.0	0.0	0.0
00095280-a	0.0	16.0	0.0	0.0
09433442-n	0.0	0.0	0.0	0.0
04081281-n	0.0	0.0	0.0	0.0
08641113-n	0.0	0.0	0.0	0.0
01476685-a	0.0	0.0	0.0	0.0
02053941-v	0.0	0.0	0.0	0.0
13832355-n	0.0	0.0	0.0	0.0
01135783-v	0.0	0.0	0.0	0.0
00815686-v	0.0	0.0	0.0	0.0
01999766-a	0.0	0.0	0.0	0.0
02202443-a	0.0	0.0	0.0	0.0
11876976-n	0.0	0.0	0.0	0.0
02109190-v	0.0	2.0	0.0	0.0
05870365-n	0.0	0.0	0.0	0.0
10235549-n	0.0	0.0	0.0	0.0
09876454-n	0.0	0.0	0.0	0.0
08613593-n	0.0	0.0	0.0	0.0
02493030-v	0.0	0.0	0.0	0.0
10332385-n	0.0	0.0	0.0	0.0
02413480-v	0.0	0.0	0.0	0.0
09827683-n	0.0	0.0	0.0	0.0
09334396-n	0.0	0.0	0.0	0.0
10142747-n	0.0	0.0	0.0	0.0
02089174-v	0.0	0.0	0.0	0.0
01996875-a	0.0	0.0	0.0	0.0
00037396-n	0.0	4.0	3.0	0.0
00007846-n	0.0	0.0	0.0	0.0
13712689-n	0.0	0.0	0.0	0.0
02676054-v	0.0	0.0	0.0	0.0
01166351-v	0.0	0.0	0.0	0.0
00632438-a	0.0	0.0	0.0	0.0
08664443-n	0.0	0.0	0.0	0.0
09539517-n	0.0	0.0	0.0	0.0
10736091-n	0.0	0.0	0.0	0.0
05817845-n	0.0	0.0	0.0	0.0
02632940-v	0.0	0.0	0.0	0.0
04924103-n	0.0	0.0	0.0	0.0
00504043-r	0.0	0.0	0.0	0.0
00697923-a	0.0	0.0	0.0	0.0
08497294-n	0.0	0.0	0.0	0.0
02994858-n	0.0	0.0	0.0	0.0
10009276-n	0.0	0.0	0.0	0.0
00785962-v	0.0	0.0	0.0	0.0
09762821-n	0.0	0.0	0.0	0.0
00048268-r	0.0	0.0	0.0	0.0
13999663-n	0.0	0.0	0.0	0.0
00023773-n	0.0	0.0	3.0	0.0
00698088-a	0.0	0.0	0.0	0.0
09833651-n	0.0	0.0	0.0	0.0
14094350-n	0.0	0.0	0.0	0.0
05564590-n	0.0	0.0	0.0	0.0
09772029-n	0.0	0.0	0.0	0.0
01917594-a	0.0	0.0	0.0	0.0
01215137-v	0.0	0.0	0.0	0.0
06642138-n	0.0	0.0	0.0	0.0
11524662-n	0.0	0.0	0.0	0.0
00523513-n	0.0	0.0	0.0	0.0
05565337-n	0.0	0.0	0.0	0.0
10285313-n	0.0	0.0	0.0	0.0
05057382-n	0.0	0.0	0.0	0.0
01647983-a	0.0	0.0	0.0	0.0
15164105-n	0.0	0.0	0.0	0.0
01121719-v	0.0	0.0	0.0	0.0
00754873-a	0.0	0.0	0.0	0.0
02255268-v	0.0	0.0	0.0	0.0
07307477-n	0.0	0.0	5.0	0.0
02530167-v	0.0	0.0	0.0	0.0
00083124-v	0.0	0.0	0.0	0.0
01926311-v	0.0	0.0	0.0	0.0
01860795-v	0.0	0.0	0.0	0.0
01072949-v	0.0	0.0	0.0	0.0
01878949-v	0.0	0.0	0.0	0.0
02130524-v	0.0	0.0	0.0	0.0
05399847-n	0.0	0.0	0.0	0.0
01449974-v	0.0	0.0	0.0	0.0
09989290-n	0.0	0.0	0.0	0.0
09328904-n	0.0	0.0	0.0	0.0
06473168-n	0.0	0.0	0.0	0.0
05174653-n	0.0	0.0	0.0	0.0
02214485-v	0.0	0.0	0.0	0.0
10456514-n	0.0	0.0	0.0	0.0
00974762-n	0.0	0.0	0.0	0.0
02720354-v	0.0	0.0	0.0	0.0
08654360-n	0.0	0.0	0.0	0.0
05675601-n	0.0	0.0	0.0	0.0
00748282-v	0.0	0.0	0.0	0.0
15203791-n	0.0	0.0	0.0	0.0
09936892-n	0.0	0.0	0.0	0.0
00040547-r	0.0	0.0	0.0	0.0
15163797-n	0.0	0.0	0.0	0.0
01066433-v	0.0	0.0	0.0	0.0
08518374-n	0.0	0.0	0.0	0.0
00789138-v	0.0	0.0	0.0	0.0
06561942-n	0.0	0.0	0.0	0.0
01474550-v	0.0	0.0	0.0	0.0
08286163-n	0.0	0.0	0.0	0.0
02796995-n	0.0	0.0	0.0	0.0
03224893-n	0.0	0.0	0.0	0.0
00034189-r	0.0	0.0	0.0	0.0
04105893-n	0.0	0.0	0.0	0.0
02005948-v	0.0	0.0	0.0	0.0
00918872-v	0.0	0.0	0.0	0.0
00200927-r	0.0	0.0	0.0	0.0
14543231-n	0.0	0.0	0.0	0.0
08337324-n	0.0	0.0	0.0	0.0
00872886-v	0.0	0.0	0.0	0.0
00568430-n	0.0	0.0	0.0	0.0
00879764-v	0.0	0.0	0.0	0.0
10053808-n	0.0	0.0	0.0	0.0
02472293-n	0.0	0.0	0.0	0.0
01323958-v	0.0	16.0	0.0	0.0
01618376-a	0.0	0.0	0.0	0.0
01338909-a	0.0	0.0	0.0	0.0
15250178-n	0.0	0.0	0.0	0.0
00358431-v	0.0	16.0	0.0	0.0
00812952-a	0.0	0.0	0.0	0.0
07450651-n	0.0	0.0	2.0	0.0
00039941-r	0.0	0.0	0.0	0.0
10112591-n	0.0	0.0	0.0	0.0
00612160-n	0.0	0.0	0.0	0.0
10387936-n	0.0	0.0	0.0	0.0
08523483-n	0.0	0.0	0.0	0.0
04096066-n	0.0	0.0	0.0	0.0
05611302-n	0.0	0.0	2.0	0.0
00033922-r	0.0	0.0	0.0	0.0
00048225-n	0.0	0.0	0.0	0.0
03315023-n	0.0	0.0	0.0	0.0
09965985-n	0.0	0.0	0.0	0.0
07355491-n	0.0	0.0	4.0	0.0
00878086-a	0.0	0.0	0.0	0.0
09605289-n	0.0	0.0	0.0	0.0
02578510-v	0.0	0.0	0.0	0.0
01980300-v	0.0	0.0	0.0	0.0
04524313-n	0.0	0.0	0.0	0.0
00060939-r	0.0	0.0	0.0	0.0
15163979-n	0.0	0.0	0.0	0.0
10034906-n	0.0	0.0	0.0	0.0
01841591-v	0.0	0.0	0.0	0.0
15121302-n	0.0	0.0	0.0	0.0
01671620-a	0.0	0.0	0.0	0.0
01874434-n	0.0	0.0	0.0	0.0
04113641-n	0.0	0.0	0.0	0.0
02015598-v	0.0	0.0	0.0	0.0
04206356-n	0.0	0.0	0.0	0.0
14841267-n	0.0	0.0	0.0	0.0
01930874-v	0.0	0.0	0.0	0.0
02543482-v	0.0	0.0	0.0	0.0
02563724-v	0.0	0.0	0.0	0.0
08647616-n	0.0	0.0	0.0	0.0
06049673-n	0.0	0.0	0.0	0.0
02133435-v	0.0	0.0	0.0	0.0
01339730-a	0.0	0.0	0.0	0.0
06532095-n	0.0	0.0	0.0	0.0
00812298-v	0.0	0.0	0.0	0.0
00176137-v	0.0	0.0	0.0	0.0
00127137-a	0.0	0.0	0.0	0.0
11410625-n	0.0	0.0	0.0	0.0
00220409-n	0.0	6.0	0.0	0.0
00208210-v	3.0	3.0	0.0	0.0
01961410-a	0.0	0.0	0.0	0.0
04565375-n	0.0	0.0	0.0	0.0
02677097-v	0.0	0.0	0.0	0.0
00809465-n	0.0	0.0	0.0	0.0
01559590-v	0.0	0.0	0.0	0.0
13591761-n	0.0	0.0	0.0	0.0
02632167-v	0.0	0.0	0.0	0.0
02962545-n	0.0	0.0	0.0	0.0
01731351-a	0.0	0.0	0.0	0.0
10786517-n	0.0	0.0	0.0	0.0
00485044-a	0.0	0.0	0.0	0.0
00785045-n	0.0	0.0	0.0	0.0
15213115-n	0.0	0.0	0.0	0.0
05817396-n	0.0	0.0	0.0	0.0
01738774-v	0.0	0.0	0.0	0.0
00921300-v	0.0	0.0	0.0	0.0
01239064-n	0.0	0.0	3.0	0.0
02445509-v	0.0	0.0	0.0	0.0
05048301-n	0.0	0.0	0.0	0.0
10523076-n	0.0	0.0	0.0	0.0
08546870-n	0.0	0.0	0.0	0.0
00766234-n	0.0	0.0	0.0	0.0
08190609-n	0.0	0.0	0.0	0.0
04005630-n	0.0	0.0	0.0	0.0
13350976-n	0.0	0.0	0.0	0.0
01494310-v	0.0	0.0	0.0	0.0
00794981-v	0.0	0.0	0.0	0.0
03649459-n	0.0	0.0	0.0	0.0
15187988-n	0.0	0.0	0.0	0.0
15147850-n	0.0	0.0	0.0	0.0
00260648-v	2.0	2.0	0.0	0.0
03122295-n	0.0	0.0	0.0	0.0
02126430-a	0.0	0.0	0.0	0.0
03581125-n	0.0	0.0	0.0	0.0
01097292-n	0.0	0.0	2.0	0.0
10375214-n	0.0	0.0	0.0	0.0
02032953-a	0.0	0.0	0.0	0.0
05562249-n	0.0	0.0	0.0	0.0
02154508-v	0.0	0.0	0.0	0.0
05552607-n	0.0	0.0	0.0	0.0
01644522-v	0.0	0.0	0.0	0.0
00088725-n	0.0	0.0	0.0	0.0
06286395-n	0.0	0.0	0.0	0.0
01643657-v	0.0	0.0	0.0	0.0
09838295-n	0.0	0.0	0.0	0.0
10534748-n	0.0	0.0	0.0	0.0
10448983-n	0.0	0.0	0.0	0.0
02500902-v	0.0	0.0	0.0	0.0
00810729-v	0.0	0.0	0.0	0.0
07955057-n	0.0	0.0	0.0	0.0
03467984-n	0.0	0.0	0.0	0.0
10162991-n	0.0	0.0	0.0	0.0
00781685-n	0.0	0.0	0.0	0.0
12651611-n	0.0	0.0	0.0	0.0
00965035-v	0.0	0.0	0.0	0.0
02129289-v	0.0	0.0	0.0	0.0
01588493-v	0.0	0.0	0.0	0.0
00871405-v	0.0	0.0	0.0	0.0
09190918-n	0.0	0.0	0.0	0.0
10696251-n	0.0	0.0	0.0	0.0
02306281-v	0.0	0.0	0.0	0.0
05823932-n	0.0	0.0	0.0	0.0
14813182-n	0.0	0.0	0.0	0.0
15164463-n	0.0	0.0	0.0	0.0
06681177-n	0.0	0.0	0.0	0.0
00816481-a	0.0	0.0	0.0	0.0
13994148-n	0.0	0.0	0.0	0.0
00243938-r	0.0	0.0	0.0	0.0
00833546-v	0.0	0.0	0.0	0.0
07221094-n	0.0	0.0	0.0	0.0
02210119-v	0.0	0.0	0.0	0.0
06634376-n	0.0	0.0	0.0	0.0
08650073-n	0.0	0.0	0.0	0.0
00512877-v	3.0	3.0	0.0	0.0
02150510-v	0.0	0.0	0.0	0.0
06277280-n	0.0	0.0	0.0	0.0
07218470-n	0.0	0.0	0.0	0.0
00251304-r	0.0	0.0	0.0	0.0
03257210-n	0.0	0.0	0.0	0.0
15269513-n	0.0	0.0	0.0	0.0
00658082-n	0.0	0.0	0.0	0.0
01411451-a	0.0	0.0	0.0	0.0
00364064-v	2.0	2.0	0.0	0.0
05573895-n	0.0	0.0	0.0	0.0
05559727-n	0.0	0.0	0.0	0.0
00091311-a	0.0	0.0	0.0	0.0
00001740-v	0.0	0.0	0.0	0.0
10786033-n	0.0	0.0	0.0	0.0
10375506-n	0.0	0.0	0.0	0.0
10377021-n	0.0	0.0	0.0	0.0
01315613-v	0.0	0.0	0.0	0.0
02058994-v	0.0	0.0	0.0	0.0
02958343-n	0.0	0.0	0.0	0.0
01835496-v	0.0	0.0	0.0	0.0
02494259-v	0.0	0.0	0.0	0.0
01477806-a	0.0	0.0	0.0	0.0
08588294-n	0.0	0.0	0.0	0.0
09893191-n	0.0	0.0	0.0	0.0
10048218-n	0.0	0.0	0.0	0.0
00689344-v	0.0	0.0	0.0	0.0
14541852-n	0.0	0.0	0.0	0.0
08223802-n	0.0	0.0	0.0	0.0
01825237-v	0.0	0.0	0.0	0.0
00555648-n	0.0	2.0	0.0	0.0
04928903-n	0.0	0.0	0.0	0.0
10403876-n	0.0	0.0	0.0	0.0
02106854-n	0.0	0.0	0.0	0.0
06643303-n	0.0	0.0	0.0	0.0
10787470-n	0.0	0.0	0.0	0.0
02700104-v	0.0	0.0	0.0	0.0
08114861-n	0.0	0.0	0.0	0.0
09409512-n	0.0	0.0	0.0	0.0
04467506-n	0.0	0.0	0.0	0.0
01206318-a	0.0	0.0	0.0	0.0
05216365-n	0.0	0.0	0.0	0.0
00719734-v	0.0	0.0	0.0	0.0
00814611-a	0.0	0.0	0.0	0.0
00500310-a	0.0	0.0	0.0	0.0
07184545-n	0.0	0.0	0.0	0.0
00941990-v	0.0	0.0	0.0	0.0
01865051-v	0.0	0.0	0.0	0.0
02081114-a	0.0	0.0	0.0	0.0
10523519-n	0.0	0.0	0.0	0.0
00485711-a	0.0	0.0	0.0	0.0
02226162-a	0.0	0.0	0.0	0.0
00415963-r	0.0	0.0	0.0	0.0
14647154-n	0.0	0.0	0.0	0.0
15290337-n	0.0	0.0	0.0	0.0
00867409-v	0.0	0.0	0.0	0.0
00808855-v	0.0	0.0	0.0	0.0
10352299-n	0.0	0.0	0.0	0.0
00962447-v	0.0	0.0	0.0	0.0
03759954-n	0.0	0.0	0.0	0.0
00661824-v	0.0	0.0	0.0	0.0
02348568-v	0.0	0.0	0.0	0.0
01473083-a	0.0	0.0	0.0	0.0
